source	target	count
hematopoietic stem cell	regulatory T cell	73
hematopoietic stem cell	stromal cell	65
hematopoietic stem cell	type I NK T cell	93
innate lymphoid cell	B cell	212
innate lymphoid cell	CD141-positive myeloid dendritic cell	142
innate lymphoid cell	CD1c-positive myeloid dendritic cell	133
innate lymphoid cell	T cell	225
innate lymphoid cell	classical monocyte	117
innate lymphoid cell	effector CD4-positive, alpha-beta T cell	234
innate lymphoid cell	effector CD8-positive, alpha-beta T cell	235
innate lymphoid cell	endothelial cell	232
innate lymphoid cell	erythrocyte	29
innate lymphoid cell	hematopoietic stem cell	72
innate lymphoid cell	intermediate monocyte	132
innate lymphoid cell	macrophage	249
innate lymphoid cell	mast cell	46
innate lymphoid cell	mature NK T cell	151
innate lymphoid cell	mature conventional dendritic cell	106
innate lymphoid cell	neutrophil	67
innate lymphoid cell	non-classical monocyte	75
innate lymphoid cell	plasma cell	119
innate lymphoid cell	regulatory T cell	176
innate lymphoid cell	stromal cell	174
innate lymphoid cell	type I NK T cell	219
intermediate monocyte	B cell	167
intermediate monocyte	CD141-positive myeloid dendritic cell	94
intermediate monocyte	CD1c-positive myeloid dendritic cell	108
intermediate monocyte	T cell	174
intermediate monocyte	classical monocyte	101
intermediate monocyte	effector CD4-positive, alpha-beta T cell	177
intermediate monocyte	effector CD8-positive, alpha-beta T cell	176
intermediate monocyte	endothelial cell	156
intermediate monocyte	erythrocyte	26
intermediate monocyte	hematopoietic stem cell	50
intermediate monocyte	innate lymphoid cell	139
intermediate monocyte	macrophage	171
intermediate monocyte	mast cell	31
intermediate monocyte	mature NK T cell	116
intermediate monocyte	mature conventional dendritic cell	79
intermediate monocyte	neutrophil	58
intermediate monocyte	non-classical monocyte	66
intermediate monocyte	plasma cell	91
intermediate monocyte	regulatory T cell	132
intermediate monocyte	stromal cell	101
intermediate monocyte	type I NK T cell	168
macrophage	B cell	281
macrophage	CD141-positive myeloid dendritic cell	175
macrophage	CD1c-positive myeloid dendritic cell	170
macrophage	T cell	302
macrophage	classical monocyte	161
macrophage	effector CD4-positive, alpha-beta T cell	313
macrophage	effector CD8-positive, alpha-beta T cell	315
macrophage	endothelial cell	315
macrophage	erythrocyte	43
macrophage	hematopoietic stem cell	83
macrophage	innate lymphoid cell	237
macrophage	intermediate monocyte	173
macrophage	mast cell	53
macrophage	mature NK T cell	196
macrophage	mature conventional dendritic cell	144
macrophage	neutrophil	82
macrophage	non-classical monocyte	101
macrophage	plasma cell	161
macrophage	regulatory T cell	232
macrophage	stromal cell	231
macrophage	type I NK T cell	289
mast cell	B cell	57
mast cell	CD141-positive myeloid dendritic cell	37
mast cell	CD1c-positive myeloid dendritic cell	48
mast cell	T cell	65
mast cell	classical monocyte	45
mast cell	effector CD4-positive, alpha-beta T cell	71
mast cell	effector CD8-positive, alpha-beta T cell	65
mast cell	endothelial cell	57
mast cell	erythrocyte	7
mast cell	hematopoietic stem cell	23
mast cell	innate lymphoid cell	52
mast cell	intermediate monocyte	45
mast cell	macrophage	69
mast cell	mature NK T cell	48
mast cell	mature conventional dendritic cell	34
mast cell	neutrophil	21
mast cell	non-classical monocyte	29
mast cell	plasma cell	26
mast cell	regulatory T cell	47
mast cell	stromal cell	31
mast cell	type I NK T cell	69
mature NK T cell	B cell	168
mature NK T cell	CD141-positive myeloid dendritic cell	106
mature NK T cell	CD1c-positive myeloid dendritic cell	108
mature NK T cell	T cell	176
mature NK T cell	classical monocyte	95
mature NK T cell	effector CD4-positive, alpha-beta T cell	183
mature NK T cell	effector CD8-positive, alpha-beta T cell	181
mature NK T cell	endothelial cell	179
mature NK T cell	erythrocyte	22
mature NK T cell	hematopoietic stem cell	53
mature NK T cell	innate lymphoid cell	143
mature NK T cell	intermediate monocyte	106
mature NK T cell	macrophage	190
mature NK T cell	mast cell	32
mature NK T cell	mature conventional dendritic cell	80
mature NK T cell	neutrophil	54
mature NK T cell	non-classical monocyte	58
mature NK T cell	plasma cell	89
mature NK T cell	regulatory T cell	136
mature NK T cell	stromal cell	130
mature NK T cell	type I NK T cell	170
mature conventional dendritic cell	B cell	144
mature conventional dendritic cell	CD141-positive myeloid dendritic cell	91
mature conventional dendritic cell	CD1c-positive myeloid dendritic cell	95
mature conventional dendritic cell	T cell	154
mature conventional dendritic cell	classical monocyte	85
mature conventional dendritic cell	effector CD4-positive, alpha-beta T cell	159
mature conventional dendritic cell	effector CD8-positive, alpha-beta T cell	159
mature conventional dendritic cell	endothelial cell	141
mature conventional dendritic cell	erythrocyte	18
mature conventional dendritic cell	hematopoietic stem cell	43
mature conventional dendritic cell	innate lymphoid cell	131
mature conventional dendritic cell	intermediate monocyte	85
mature conventional dendritic cell	macrophage	152
mature conventional dendritic cell	mast cell	31
mature conventional dendritic cell	mature NK T cell	108
mature conventional dendritic cell	neutrophil	47
mature conventional dendritic cell	non-classical monocyte	58
mature conventional dendritic cell	plasma cell	72
mature conventional dendritic cell	regulatory T cell	122
mature conventional dendritic cell	stromal cell	97
mature conventional dendritic cell	type I NK T cell	156
neutrophil	B cell	77
neutrophil	CD141-positive myeloid dendritic cell	50
neutrophil	CD1c-positive myeloid dendritic cell	60
neutrophil	T cell	86
neutrophil	classical monocyte	60
neutrophil	effector CD4-positive, alpha-beta T cell	91
neutrophil	effector CD8-positive, alpha-beta T cell	86
neutrophil	endothelial cell	77
neutrophil	erythrocyte	12
neutrophil	hematopoietic stem cell	32
neutrophil	innate lymphoid cell	72
neutrophil	intermediate monocyte	58
neutrophil	macrophage	86
neutrophil	mast cell	22
