Gene	I	pval_norm	var_norm	pval_norm_fdr_bh
ENSG00000182809	0.1191460101778541	0.0	1.521246895268246e-08	0.0
ENSG00000116016	0.111973403778577	0.0	1.521246895268246e-08	0.0
ENSG00000110799	0.108843740412274	0.0	1.521246895268246e-08	0.0
ENSG00000261371	0.1084203860851024	0.0	1.521246895268246e-08	0.0
ENSG00000142910	0.1037187062684414	0.0	1.521246895268246e-08	0.0
ENSG00000187244	0.1022030351976002	0.0	1.521246895268246e-08	0.0
ENSG00000125730	0.0988153439453416	0.0	1.521246895268246e-08	0.0
ENSG00000172889	0.0976500368453721	0.0	1.521246895268246e-08	0.0
ENSG00000197766	0.0971784964541925	0.0	1.521246895268246e-08	0.0
ENSG00000149564	0.0954768175808672	0.0	1.521246895268246e-08	0.0
ENSG00000105974	0.0954058780691404	0.0	1.521246895268246e-08	0.0
ENSG00000008394	0.0950518294602234	0.0	1.521246895268246e-08	0.0
ENSG00000148671	0.0937853898921163	0.0	1.521246895268246e-08	0.0
ENSG00000203883	0.0931431551182066	0.0	1.521246895268246e-08	0.0
ENSG00000184113	0.0910363204581316	0.0	1.521246895268246e-08	0.0
ENSG00000087245	0.090579506789535	0.0	1.521246895268246e-08	0.0
ENSG00000169908	0.0899281144402433	0.0	1.521246895268246e-08	0.0
ENSG00000011465	0.0894879987588792	0.0	1.521246895268246e-08	0.0
ENSG00000116774	0.087770649242584	0.0	1.521246895268246e-08	0.0
ENSG00000065054	0.087423331323202	0.0	1.521246895268246e-08	0.0
ENSG00000178878	0.0873416687255186	0.0	1.521246895268246e-08	0.0
ENSG00000077942	0.0864915709106328	0.0	1.521246895268246e-08	0.0
ENSG00000139329	0.0864681851766184	0.0	1.521246895268246e-08	0.0
ENSG00000111859	0.0859967097171323	0.0	1.521246895268246e-08	0.0
ENSG00000175899	0.0859764728808479	0.0	1.521246895268246e-08	0.0
ENSG00000189058	0.0846715665009703	0.0	1.521246895268246e-08	0.0
ENSG00000178726	0.084507473987251	0.0	1.521246895268246e-08	0.0
ENSG00000054654	0.0836106574974395	0.0	1.521246895268246e-08	0.0
ENSG00000137507	0.0807933000155367	0.0	1.521246895268246e-08	0.0
ENSG00000162618	0.0805804227671093	0.0	1.521246895268246e-08	0.0
ENSG00000165949	0.0800971177620682	0.0	1.521246895268246e-08	0.0
ENSG00000017427	0.0798835770321743	0.0	1.521246895268246e-08	0.0
ENSG00000102755	0.0778808499094546	0.0	1.521246895268246e-08	0.0
ENSG00000130592	0.0777853864806643	0.0	1.521246895268246e-08	0.0
ENSG00000168079	0.0774891655597742	0.0	1.521246895268246e-08	0.0
ENSG00000168497	0.077282885279261	0.0	1.521246895268246e-08	0.0
ENSG00000166265	0.0767213685941148	0.0	1.521246895268246e-08	0.0
ENSG00000123384	0.0766832630103804	0.0	1.521246895268246e-08	0.0
ENSG00000134853	0.0766259791130005	0.0	1.521246895268246e-08	0.0
ENSG00000197614	0.0760456362506905	0.0	1.521246895268246e-08	0.0
ENSG00000105971	0.0755018819922736	0.0	1.521246895268246e-08	0.0
ENSG00000196569	0.0747400783272468	0.0	1.521246895268246e-08	0.0
ENSG00000141338	0.0745415600035315	0.0	1.521246895268246e-08	0.0
ENSG00000176435	0.0741183007964327	0.0	1.521246895268246e-08	0.0
ENSG00000125968	0.0731672198373195	0.0	1.521246895268246e-08	0.0
ENSG00000127329	0.0730157170938992	0.0	1.521246895268246e-08	0.0
ENSG00000129538	0.07281369921392	0.0	1.521246895268246e-08	0.0
ENSG00000167641	0.0727165936614385	0.0	1.521246895268246e-08	0.0
ENSG00000125266	0.0725552362641428	0.0	1.521246895268246e-08	0.0
ENSG00000128567	0.0721253862335275	0.0	1.521246895268246e-08	0.0
ENSG00000196616	0.0714768247670304	0.0	1.521246895268246e-08	0.0
ENSG00000104213	0.0709896186618162	0.0	1.521246895268246e-08	0.0
ENSG00000130402	0.0700202103895521	0.0	1.521246895268246e-08	0.0
ENSG00000072163	0.069972650137925	0.0	1.521246895268246e-08	0.0
ENSG00000051523	0.069825368805659	0.0	1.521246895268246e-08	0.0
ENSG00000153823	0.0698043633371841	0.0	1.521246895268246e-08	0.0
ENSG00000179776	0.0696778990328665	0.0	1.521246895268246e-08	0.0
ENSG00000107281	0.0694085608457742	0.0	1.521246895268246e-08	0.0
ENSG00000157557	0.0690234892020221	0.0	1.521246895268246e-08	0.0
ENSG00000174640	0.0687725591982817	0.0	1.521246895268246e-08	0.0
ENSG00000125810	0.0687712298373165	0.0	1.521246895268246e-08	0.0
ENSG00000169744	0.0677498408664409	0.0	1.521246895268246e-08	0.0
ENSG00000092841	0.0671044355096813	0.0	1.521246895268246e-08	0.0
ENSG00000076706	0.0670222653449533	0.0	1.521246895268246e-08	0.0
ENSG00000188257	0.0669957837532587	0.0	1.521246895268246e-08	0.0
ENSG00000170323	0.0664560378617154	0.0	1.521246895268246e-08	0.0
ENSG00000105538	0.0664459296594191	0.0	1.521246895268246e-08	0.0
ENSG00000130300	0.0663294858298788	0.0	1.521246895268246e-08	0.0
ENSG00000205221	0.0663053703848734	0.0	1.521246895268246e-08	0.0
ENSG00000117461	0.0661858302013498	0.0	1.521246895268246e-08	0.0
ENSG00000173269	0.0659425130507015	0.0	1.521246895268246e-08	0.0
ENSG00000170476	0.0659131275348154	0.0	1.521246895268246e-08	0.0
ENSG00000150938	0.0654225566757122	0.0	1.521246895268246e-08	0.0
ENSG00000100345	0.0652461305159524	0.0	1.521246895268246e-08	0.0
ENSG00000068001	0.0649243173520289	0.0	1.521246895268246e-08	0.0
ENSG00000087086	0.0646032585510131	0.0	1.521246895268246e-08	0.0
ENSG00000107796	0.0643955204847947	0.0	1.521246895268246e-08	0.0
ENSG00000064989	0.0640976955409205	0.0	1.521246895268246e-08	0.0
ENSG00000154262	0.0638174624842	0.0	1.521246895268246e-08	0.0
ENSG00000104067	0.0637182444313767	0.0	1.521246895268246e-08	0.0
ENSG00000251322	0.0630253939948745	0.0	1.521246895268246e-08	0.0
ENSG00000170801	0.0627882352659412	0.0	1.521246895268246e-08	0.0
ENSG00000145423	0.0627735203594242	0.0	1.521246895268246e-08	0.0
ENSG00000164035	0.0626653402864858	0.0	1.521246895268246e-08	0.0
ENSG00000163359	0.0624957694058187	0.0	1.521246895268246e-08	0.0
ENSG00000174348	0.0622325342549075	0.0	1.521246895268246e-08	0.0
ENSG00000240583	0.0618906651160607	0.0	1.521246895268246e-08	0.0
ENSG00000132386	0.0616303156901039	0.0	1.521246895268246e-08	0.0
ENSG00000157554	0.0616186117960307	0.0	1.521246895268246e-08	0.0
ENSG00000066056	0.0613939387280831	0.0	1.521246895268246e-08	0.0
ENSG00000161835	0.0613167306924037	0.0	1.521246895268246e-08	0.0
ENSG00000122679	0.0613138433604006	0.0	1.521246895268246e-08	0.0
ENSG00000152377	0.0612225907439688	0.0	1.521246895268246e-08	0.0
ENSG00000163638	0.0611153576733555	0.0	1.521246895268246e-08	0.0
ENSG00000142192	0.0601923957012994	0.0	1.521246895268246e-08	0.0
ENSG00000129467	0.0601285201956349	0.0	1.521246895268246e-08	0.0
ENSG00000165124	0.0599203062021141	0.0	1.521246895268246e-08	0.0
ENSG00000085063	0.0597618385434063	0.0	1.521246895268246e-08	0.0
ENSG00000170989	0.0596242097565012	0.0	1.521246895268246e-08	0.0
ENSG00000072110	0.0595409782894579	0.0	1.521246895268246e-08	0.0
ENSG00000148175	0.0593578681627413	0.0	1.521246895268246e-08	0.0
ENSG00000173482	0.0589422142410676	0.0	1.521246895268246e-08	0.0
ENSG00000178980	0.0583207799299991	0.0	1.521246895268246e-08	0.0
ENSG00000099260	0.0582196128689172	0.0	1.521246895268246e-08	0.0
ENSG00000010278	0.0581658426044262	0.0	1.521246895268246e-08	0.0
ENSG00000198959	0.0581324529972742	0.0	1.521246895268246e-08	0.0
ENSG00000088387	0.0579580497081474	0.0	1.521246895268246e-08	0.0
ENSG00000124762	0.0576535479488766	0.0	1.521246895268246e-08	0.0
ENSG00000067113	0.057615091429764	0.0	1.521246895268246e-08	0.0
ENSG00000137962	0.0575754912243498	0.0	1.521246895268246e-08	0.0
ENSG00000136156	0.0575302625398539	0.0	1.521246895268246e-08	0.0
ENSG00000133083	0.0574681913752869	0.0	1.521246895268246e-08	0.0
ENSG00000172260	0.0574093683245819	0.0	1.521246895268246e-08	0.0
ENSG00000133574	0.0573778550538869	0.0	1.521246895268246e-08	0.0
ENSG00000113594	0.0570887680635202	0.0	1.521246895268246e-08	0.0
ENSG00000213088	0.0568596797043279	0.0	1.521246895268246e-08	0.0
ENSG00000174807	0.0566737860878306	0.0	1.521246895268246e-08	0.0
ENSG00000074181	0.056326505581839	0.0	1.521246895268246e-08	0.0
ENSG00000132465	0.0563136060862786	0.0	1.521246895268246e-08	0.0
ENSG00000173267	0.0559020691055806	0.0	1.521246895268246e-08	0.0
ENSG00000124785	0.0557800725626215	0.0	1.521246895268246e-08	0.0
ENSG00000198121	0.0557061969343717	0.0	1.521246895268246e-08	0.0
ENSG00000198435	0.0556750244698893	0.0	1.521246895268246e-08	0.0
ENSG00000099958	0.0555766184357187	0.0	1.521246895268246e-08	0.0
ENSG00000168309	0.0553951516294332	0.0	1.521246895268246e-08	0.0
ENSG00000140416	0.0549933048289289	0.0	1.521246895268246e-08	0.0
ENSG00000106991	0.0549547982819276	0.0	1.521246895268246e-08	0.0
ENSG00000154258	0.054799821999038	0.0	1.521246895268246e-08	0.0
ENSG00000143387	0.0546663975738358	0.0	1.521246895268246e-08	0.0
ENSG00000134107	0.05453732688951	0.0	1.521246895268246e-08	0.0
ENSG00000133392	0.0545321356581381	0.0	1.521246895268246e-08	0.0
ENSG00000139910	0.0541909179981759	0.0	1.521246895268246e-08	0.0
ENSG00000187513	0.0539773966918855	0.0	1.521246895268246e-08	0.0
ENSG00000188290	0.0536325376248978	0.0	1.521246895268246e-08	0.0
ENSG00000127920	0.0533942512524931	0.0	1.521246895268246e-08	0.0
ENSG00000138356	0.0533408300358088	0.0	1.521246895268246e-08	0.0
ENSG00000159176	0.0532728138873938	0.0	1.521246895268246e-08	0.0
ENSG00000154721	0.0526821782313789	0.0	1.521246895268246e-08	0.0
ENSG00000038427	0.0526054703371483	0.0	1.521246895268246e-08	0.0
ENSG00000188559	0.0526021354861121	0.0	1.521246895268246e-08	0.0
ENSG00000085871	0.0525960829118208	0.0	1.521246895268246e-08	0.0
ENSG00000065534	0.0524926483019492	0.0	1.521246895268246e-08	0.0
ENSG00000156298	0.0523416576501978	0.0	1.521246895268246e-08	0.0
ENSG00000145824	0.0521807439685267	0.0	1.521246895268246e-08	0.0
ENSG00000089157	0.0520966087219225	0.0	1.521246895268246e-08	0.0
ENSG00000110777	0.0520346897273586	0.0	1.521246895268246e-08	0.0
ENSG00000138615	0.052025244664321	0.0	1.521246895268246e-08	0.0
ENSG00000154734	0.0520144520548445	0.0	1.521246895268246e-08	0.0
ENSG00000180447	0.0519724951067738	0.0	1.521246895268246e-08	0.0
ENSG00000186260	0.0518779658479226	0.0	1.521246895268246e-08	0.0
ENSG00000133687	0.0516311916120918	0.0	1.521246895268246e-08	0.0
ENSG00000132688	0.0508864205812972	0.0	1.521246895268246e-08	0.0
ENSG00000166503	0.050828841364392	0.0	1.521246895268246e-08	0.0
ENSG00000186994	0.0507897188745113	0.0	1.521246895268246e-08	0.0
ENSG00000101335	0.0503439330660047	0.0	1.521246895268246e-08	0.0
ENSG00000135363	0.0501759044420256	0.0	1.521246895268246e-08	0.0
ENSG00000272636	0.0494489767970534	0.0	1.521246895268246e-08	0.0
ENSG00000182326	0.0494390537450082	0.0	1.521246895268246e-08	0.0
ENSG00000163520	0.04940602871187	0.0	1.521246895268246e-08	0.0
ENSG00000164736	0.0493767562539063	0.0	1.521246895268246e-08	0.0
ENSG00000204592	0.0492071985188397	0.0	1.521246895268246e-08	0.0
ENSG00000140092	0.0490803845605729	0.0	1.521246895268246e-08	0.0
ENSG00000120279	0.0489707397365741	0.0	1.521246895268246e-08	0.0
ENSG00000276409	0.0486279421955734	0.0	1.521246895268246e-08	0.0
ENSG00000214548	0.0484899425337192	0.0	1.521246895268246e-08	0.0
