Gene	I	pval_norm	var_norm	pval_norm_fdr_bh
ENSG00000170476	0.0490958000767761	0.0	7.458177268921495e-08	0.0
ENSG00000134285	0.046934738175497	0.0	7.458177268921495e-08	0.0
ENSG00000057657	0.0457614726726945	0.0	7.458177268921495e-08	0.0
ENSG00000132465	0.0441433641496644	0.0	7.458177268921495e-08	0.0
ENSG00000099958	0.0414167374725211	0.0	7.458177268921495e-08	0.0
ENSG00000239264	0.0391516191455952	0.0	7.458177268921495e-08	0.0
ENSG00000004468	0.0385364537781551	0.0	7.458177268921495e-08	0.0
ENSG00000048462	0.0375026703595294	0.0	7.458177268921495e-08	0.0
ENSG00000026751	0.0373932613998041	0.0	7.458177268921495e-08	0.0
ENSG00000100219	0.0371819164812045	0.0	7.458177268921495e-08	0.0
ENSG00000101057	0.0366164942739882	0.0	7.458177268921495e-08	0.0
ENSG00000254709	0.0360494607998194	0.0	7.458177268921495e-08	0.0
ENSG00000124256	0.0345795504444607	0.0	7.458177268921495e-08	0.0
ENSG00000128228	0.033933856576062	0.0	7.458177268921495e-08	0.0
ENSG00000113387	0.0338360937900465	0.0	7.458177268921495e-08	0.0
ENSG00000102096	0.0337115621931723	0.0	7.458177268921495e-08	0.0
ENSG00000148773	0.0335631332304239	0.0	7.458177268921495e-08	0.0
ENSG00000135916	0.0331094023528946	0.0	7.458177268921495e-08	0.0
ENSG00000171848	0.0322526206851523	0.0	7.458177268921495e-08	0.0
ENSG00000211896	0.032045386318278	0.0	7.458177268921495e-08	0.0
ENSG00000211893	0.0318524308506646	0.0	7.458177268921495e-08	0.0
ENSG00000166562	0.0316716221362225	0.0	7.458177268921495e-08	0.0
ENSG00000106415	0.0315365574155303	0.0	7.458177268921495e-08	0.0
ENSG00000125869	0.0312312418517672	0.0	7.458177268921495e-08	0.0
ENSG00000259772	0.0312051787333918	0.0	7.458177268921495e-08	0.0
ENSG00000115884	0.0305647699797528	0.0	7.458177268921495e-08	0.0
ENSG00000074842	0.0305048503091809	0.0	7.458177268921495e-08	0.0
ENSG00000180535	0.0301645083855181	0.0	7.458177268921495e-08	0.0
ENSG00000197061	0.0292227814968498	0.0	7.458177268921495e-08	0.0
ENSG00000211897	0.029219788556338	0.0	7.458177268921495e-08	0.0
ENSG00000171241	0.0291179400945992	0.0	7.458177268921495e-08	0.0
ENSG00000172183	0.0290191893212944	0.0	7.458177268921495e-08	0.0
ENSG00000165272	0.0288772350753793	0.0	7.458177268921495e-08	0.0
ENSG00000108829	0.0286709124139098	0.0	7.458177268921495e-08	0.0
ENSG00000180879	0.0283302995554991	0.0	7.458177268921495e-08	0.0
ENSG00000169679	0.0277708782476527	0.0	7.458177268921495e-08	0.0
ENSG00000132432	0.0276931723591205	0.0	7.458177268921495e-08	0.0
ENSG00000178607	0.0276652410829105	0.0	7.458177268921495e-08	0.0
ENSG00000176890	0.0275551236380029	0.0	7.458177268921495e-08	0.0
ENSG00000110777	0.0268580753543608	0.0	7.458177268921495e-08	0.0
ENSG00000100911	0.0264447986056302	0.0	7.458177268921495e-08	0.0
ENSG00000029993	0.0261936857169193	0.0	7.458177268921495e-08	0.0
ENSG00000116649	0.0260024252433508	0.0	7.458177268921495e-08	0.0
ENSG00000106803	0.0259838136734624	0.0	7.458177268921495e-08	0.0
ENSG00000167996	0.0258925564070968	0.0	7.458177268921495e-08	0.0
ENSG00000089685	0.0257201625002193	0.0	7.458177268921495e-08	0.0
ENSG00000237649	0.02562969586581	0.0	7.458177268921495e-08	0.0
ENSG00000136986	0.0250017878271123	0.0	7.458177268921495e-08	0.0
ENSG00000183508	0.0248984169099688	0.0	7.458177268921495e-08	0.0
ENSG00000114850	0.0247413006737582	0.0	7.458177268921495e-08	0.0
ENSG00000127564	0.0247172022734549	0.0	7.458177268921495e-08	0.0
ENSG00000077152	0.0246980012720882	0.0	7.458177268921495e-08	0.0
ENSG00000166794	0.0245762257507525	0.0	7.458177268921495e-08	0.0
ENSG00000122952	0.0244869423176464	0.0	7.458177268921495e-08	0.0
ENSG00000144867	0.0243236359832888	0.0	7.458177268921495e-08	0.0
ENSG00000101294	0.0243039931122526	0.0	7.458177268921495e-08	0.0
ENSG00000143297	0.0238100540169254	0.0	7.458177268921495e-08	0.0
ENSG00000184840	0.0235927756756773	0.0	7.458177268921495e-08	0.0
ENSG00000123131	0.023516892373652	0.0	7.458177268921495e-08	0.0
ENSG00000116985	0.0234739973575933	0.0	7.458177268921495e-08	0.0
ENSG00000240972	0.0233528647262037	0.0	7.458177268921495e-08	0.0
ENSG00000115758	0.0233274041637505	0.0	7.458177268921495e-08	0.0
ENSG00000137563	0.0232483813460347	0.0	7.458177268921495e-08	0.0
ENSG00000131153	0.0232390684090672	0.0	7.458177268921495e-08	0.0
ENSG00000114902	0.023210521348713	0.0	7.458177268921495e-08	0.0
ENSG00000197728	0.0231124208324357	0.0	7.458177268921495e-08	0.0
ENSG00000118363	0.0230786295057405	0.0	7.458177268921495e-08	0.0
ENSG00000250722	0.0230616691513656	0.0	7.458177268921495e-08	0.0
ENSG00000145386	0.0228976206803481	0.0	7.458177268921495e-08	0.0
ENSG00000124575	0.0228848897725169	0.0	7.458177268921495e-08	0.0
ENSG00000211892	0.022866987677286	0.0	7.458177268921495e-08	0.0
ENSG00000164611	0.0228610945474541	0.0	7.458177268921495e-08	0.0
ENSG00000129538	0.0226152736339297	0.0	7.458177268921495e-08	0.0
ENSG00000105669	0.0225237864610801	0.0	7.458177268921495e-08	0.0
ENSG00000179750	0.0223653778574474	0.0	7.458177268921495e-08	0.0
ENSG00000178741	0.0222691728413985	0.0	7.458177268921495e-08	0.0
ENSG00000169230	0.0222514635671545	0.0	7.458177268921495e-08	0.0
ENSG00000164109	0.0222331244631758	0.0	7.458177268921495e-08	0.0
ENSG00000118705	0.0221208999972455	0.0	7.458177268921495e-08	0.0
ENSG00000129128	0.0220438387419705	0.0	7.458177268921495e-08	0.0
ENSG00000135451	0.0220397595046747	0.0	7.458177268921495e-08	0.0
ENSG00000203896	0.0219102759089241	0.0	7.458177268921495e-08	0.0
ENSG00000115165	0.021828062488586	0.0	7.458177268921495e-08	0.0
ENSG00000076382	0.0218083924636221	0.0	7.458177268921495e-08	0.0
ENSG00000198856	0.021713041301703	0.0	7.458177268921495e-08	0.0
ENSG00000175063	0.0216697872660437	0.0	7.458177268921495e-08	0.0
ENSG00000244038	0.0216555967308767	0.0	7.458177268921495e-08	0.0
ENSG00000145050	0.0215341311647567	0.0	7.458177268921495e-08	0.0
ENSG00000153066	0.0215217756115745	0.0	7.458177268921495e-08	0.0
ENSG00000093009	0.0214481716912995	0.0	7.458177268921495e-08	0.0
ENSG00000111665	0.0214478470131426	0.0	7.458177268921495e-08	0.0
ENSG00000137804	0.0213726999710833	0.0	7.458177268921495e-08	0.0
ENSG00000167900	0.0213704033183144	0.0	7.458177268921495e-08	0.0
ENSG00000139734	0.0212759734963559	0.0	7.458177268921495e-08	0.0
ENSG00000060138	0.0211769272433888	0.0	7.458177268921495e-08	0.0
ENSG00000104870	0.0211726662974907	0.0	7.458177268921495e-08	0.0
ENSG00000152234	0.0211573296097905	0.0	7.458177268921495e-08	0.0
ENSG00000108561	0.0210628312550994	0.0	7.458177268921495e-08	0.0
ENSG00000178999	0.0210496607844875	0.0	7.458177268921495e-08	0.0
ENSG00000137265	0.020946404236927	0.0	7.458177268921495e-08	0.0
ENSG00000134910	0.02094633262856	0.0	7.458177268921495e-08	0.0
ENSG00000169223	0.0208754228349885	0.0	7.458177268921495e-08	0.0
ENSG00000117399	0.0208491408443322	0.0	7.458177268921495e-08	0.0
ENSG00000049656	0.0207894107463209	0.0	7.458177268921495e-08	0.0
ENSG00000165678	0.0207556588237355	0.0	7.458177268921495e-08	0.0
ENSG00000221869	0.0206708194851691	0.0	7.458177268921495e-08	0.0
ENSG00000182054	0.0206420995897435	0.0	7.458177268921495e-08	0.0
ENSG00000211648	0.0205527468986691	0.0	7.458177268921495e-08	0.0
ENSG00000110799	0.0205319521821057	0.0	7.458177268921495e-08	0.0
ENSG00000113368	0.0204093705668977	0.0	7.458177268921495e-08	0.0
ENSG00000066279	0.0203612219463148	0.0	7.458177268921495e-08	0.0
ENSG00000159199	0.0203208661800033	0.0	7.458177268921495e-08	0.0
ENSG00000154518	0.0203080515331487	0.0	7.458177268921495e-08	0.0
ENSG00000100526	0.0202925676650144	0.0	7.458177268921495e-08	0.0
ENSG00000128340	0.02029026578438	0.0	7.458177268921495e-08	0.0
ENSG00000127824	0.0202739374000051	0.0	7.458177268921495e-08	0.0
ENSG00000196262	0.0202543831259049	0.0	7.458177268921495e-08	0.0
ENSG00000167513	0.0202511734027886	0.0	7.458177268921495e-08	0.0
ENSG00000143870	0.0201910148145868	0.0	7.458177268921495e-08	0.0
ENSG00000088325	0.0201724123469906	0.0	7.458177268921495e-08	0.0
ENSG00000179091	0.0201113071244501	0.0	7.458177268921495e-08	0.0
ENSG00000111206	0.0200160959161013	0.0	7.458177268921495e-08	0.0
ENSG00000142910	0.0200064941916529	0.0	7.458177268921495e-08	0.0
ENSG00000150967	0.0198922257566927	0.0	7.458177268921495e-08	0.0
ENSG00000175899	0.0198895031021261	0.0	7.458177268921495e-08	0.0
ENSG00000211592	0.0198785421057587	0.0	7.458177268921495e-08	0.0
ENSG00000165283	0.019788453981743	0.0	7.458177268921495e-08	0.0
ENSG00000134825	0.0197802602408444	0.0	7.458177268921495e-08	0.0
ENSG00000147889	0.0195519247926743	0.0	7.458177268921495e-08	0.0
ENSG00000088340	0.0195290546696376	0.0	7.458177268921495e-08	0.0
ENSG00000126787	0.0195105879048511	0.0	7.458177268921495e-08	0.0
ENSG00000222041	0.0195037943210253	0.0	7.458177268921495e-08	0.0
ENSG00000136240	0.0193918652368916	0.0	7.458177268921495e-08	0.0
ENSG00000061656	0.0193246675538672	0.0	7.458177268921495e-08	0.0
ENSG00000136026	0.019322946665825	0.0	7.458177268921495e-08	0.0
ENSG00000075218	0.0193125229897683	0.0	7.458177268921495e-08	0.0
ENSG00000173660	0.0193051791115267	0.0	7.458177268921495e-08	0.0
ENSG00000184661	0.0193046787134487	0.0	7.458177268921495e-08	0.0
ENSG00000109805	0.0192322243132031	0.0	7.458177268921495e-08	0.0
ENSG00000131981	0.0192142889435363	0.0	7.458177268921495e-08	0.0
ENSG00000148671	0.0191964470910701	0.0	7.458177268921495e-08	0.0
ENSG00000204103	0.0191658943428152	0.0	7.458177268921495e-08	0.0
ENSG00000123485	0.0190763087235203	0.0	7.458177268921495e-08	0.0
ENSG00000152253	0.0190680198420751	0.0	7.458177268921495e-08	0.0
ENSG00000143476	0.0190338511256322	0.0	7.458177268921495e-08	0.0
ENSG00000120738	0.0189958936161126	0.0	7.458177268921495e-08	0.0
ENSG00000017483	0.0189737941926698	0.0	7.458177268921495e-08	0.0
ENSG00000138073	0.0189699385501864	0.0	7.458177268921495e-08	0.0
ENSG00000163584	0.0189434131703007	0.0	7.458177268921495e-08	0.0
ENSG00000123416	0.0189423322889225	0.0	7.458177268921495e-08	0.0
ENSG00000166598	0.0189208322872783	0.0	7.458177268921495e-08	0.0
ENSG00000044574	0.0189057059715094	0.0	7.458177268921495e-08	0.0
ENSG00000107796	0.0188680996698019	0.0	7.458177268921495e-08	0.0
ENSG00000071539	0.0188660742185112	0.0	7.458177268921495e-08	0.0
ENSG00000111640	0.01879726371832	0.0	7.458177268921495e-08	0.0
ENSG00000011600	0.0187649195774646	0.0	7.458177268921495e-08	0.0
ENSG00000198833	0.0187565571906436	0.0	7.458177268921495e-08	0.0
ENSG00000198826	0.0187360853152042	0.0	7.458177268921495e-08	0.0
ENSG00000155660	0.018728653072739	0.0	7.458177268921495e-08	0.0
ENSG00000211677	0.0187230272881666	0.0	7.458177268921495e-08	0.0
ENSG00000185624	0.0186901163595456	0.0	7.458177268921495e-08	0.0
ENSG00000115163	0.0185720293958465	0.0	7.458177268921495e-08	0.0
ENSG00000072571	0.0185668882488206	0.0	7.458177268921495e-08	0.0
ENSG00000051523	0.0185399852273781	0.0	7.458177268921495e-08	0.0
ENSG00000165304	0.0184764872047522	0.0	7.458177268921495e-08	0.0
ENSG00000258572	0.0183964125993113	0.0	7.458177268921495e-08	0.0
ENSG00000182934	0.0183883185620554	0.0	7.458177268921495e-08	0.0
ENSG00000175756	0.0183873858124242	0.0	7.458177268921495e-08	0.0
ENSG00000145088	0.0183380820452438	0.0	7.458177268921495e-08	0.0
ENSG00000164405	0.0183095095775605	0.0	7.458177268921495e-08	0.0
ENSG00000230006	0.0183007345383611	0.0	7.458177268921495e-08	0.0
ENSG00000198851	0.0182882325637719	0.0	7.458177268921495e-08	0.0
ENSG00000106153	0.0182638738585305	0.0	7.458177268921495e-08	0.0
ENSG00000112695	0.0182426626193086	0.0	7.458177268921495e-08	0.0
ENSG00000166508	0.0182321720919817	0.0	7.458177268921495e-08	0.0
ENSG00000166851	0.0182317902312794	0.0	7.458177268921495e-08	0.0
ENSG00000156970	0.0182073046300028	0.0	7.458177268921495e-08	0.0
ENSG00000076706	0.0181626745298596	0.0	7.458177268921495e-08	0.0
ENSG00000210082	0.0181560316104139	0.0	7.458177268921495e-08	0.0
ENSG00000100234	0.0181503853393222	0.0	7.458177268921495e-08	0.0
ENSG00000100162	0.0181298389940151	0.0	7.458177268921495e-08	0.0
ENSG00000148180	0.018106322160376	0.0	7.458177268921495e-08	0.0
ENSG00000142089	0.0180408136266916	0.0	7.458177268921495e-08	0.0
ENSG00000143106	0.0180324513327333	0.0	7.458177268921495e-08	0.0
ENSG00000163479	0.0179974247712565	0.0	7.458177268921495e-08	0.0
ENSG00000157020	0.0179882971875572	0.0	7.458177268921495e-08	0.0
ENSG00000211459	0.0179686356192278	0.0	7.458177268921495e-08	0.0
ENSG00000130592	0.0179626826819653	0.0	7.458177268921495e-08	0.0
ENSG00000146670	0.0179536957903693	0.0	7.458177268921495e-08	0.0
ENSG00000248571	0.0179534386790628	0.0	7.458177268921495e-08	0.0
ENSG00000110717	0.0179532245477029	0.0	7.458177268921495e-08	0.0
ENSG00000178952	0.0179435158173427	0.0	7.458177268921495e-08	0.0
ENSG00000157456	0.0179024166287593	0.0	7.458177268921495e-08	0.0
ENSG00000135047	0.0178284581916232	0.0	7.458177268921495e-08	0.0
ENSG00000187244	0.0177983591133535	0.0	7.458177268921495e-08	0.0
ENSG00000139193	0.0177411268290651	0.0	7.458177268921495e-08	0.0
ENSG00000101439	0.0177391520944237	0.0	7.458177268921495e-08	0.0
ENSG00000168496	0.0177234408394637	0.0	7.458177268921495e-08	0.0
ENSG00000087086	0.0177089415709155	0.0	7.458177268921495e-08	0.0
ENSG00000173540	0.0176873458880997	0.0	7.458177268921495e-08	0.0
ENSG00000136718	0.0175977711194729	0.0	7.458177268921495e-08	0.0
ENSG00000153094	0.0175911550719808	0.0	7.458177268921495e-08	0.0
ENSG00000147535	0.0175706762941239	0.0	7.458177268921495e-08	0.0
ENSG00000132341	0.0175628690193664	0.0	7.458177268921495e-08	0.0
ENSG00000110876	0.0175537535565248	0.0	7.458177268921495e-08	0.0
ENSG00000184164	0.0174581586593507	0.0	7.458177268921495e-08	0.0
ENSG00000132507	0.0174530102141481	0.0	7.458177268921495e-08	0.0
ENSG00000110063	0.0174333214417135	0.0	7.458177268921495e-08	0.0
ENSG00000167641	0.0174142809238656	0.0	7.458177268921495e-08	0.0
ENSG00000008394	0.0173741312244908	0.0	7.458177268921495e-08	0.0
ENSG00000135069	0.0173422535643156	0.0	7.458177268921495e-08	0.0
ENSG00000121152	0.0173019972322295	0.0	7.458177268921495e-08	0.0
ENSG00000108518	0.0172955658836366	0.0	7.458177268921495e-08	0.0
ENSG00000135821	0.0172744224376168	0.0	7.458177268921495e-08	0.0
ENSG00000110917	0.0172412829868308	0.0	7.458177268921495e-08	0.0
ENSG00000104147	0.017202423297177	0.0	7.458177268921495e-08	0.0
ENSG00000131747	0.0171922523357074	0.0	7.458177268921495e-08	0.0
ENSG00000035499	0.0171565087334355	0.0	7.458177268921495e-08	0.0
ENSG00000177575	0.0171123259317948	0.0	7.458177268921495e-08	0.0
ENSG00000184357	0.0171005856091117	0.0	7.458177268921495e-08	0.0
ENSG00000123384	0.017091316918037	0.0	7.458177268921495e-08	0.0
ENSG00000170312	0.0170656914979515	0.0	7.458177268921495e-08	0.0
ENSG00000175040	0.017057580615215	0.0	7.458177268921495e-08	0.0
ENSG00000147123	0.0170400215264959	0.0	7.458177268921495e-08	0.0
ENSG00000138180	0.0170173529587294	0.0	7.458177268921495e-08	0.0
ENSG00000197766	0.0170137063082998	0.0	7.458177268921495e-08	0.0
ENSG00000111371	0.0170050295819514	0.0	7.458177268921495e-08	0.0
ENSG00000249096	0.0169440974557374	0.0	7.458177268921495e-08	0.0
ENSG00000183684	0.0168789454160053	0.0	7.458177268921495e-08	0.0
ENSG00000094804	0.0168708911090778	0.0	7.458177268921495e-08	0.0
ENSG00000168421	0.0168634510990824	0.0	7.458177268921495e-08	0.0
ENSG00000164087	0.0168376161988987	0.0	7.458177268921495e-08	0.0
ENSG00000277791	0.0168131557802936	0.0	7.458177268921495e-08	0.0
ENSG00000105011	0.0167931068579995	0.0	7.458177268921495e-08	0.0
ENSG00000165480	0.0167599916873131	0.0	7.458177268921495e-08	0.0
ENSG00000166986	0.0167267180494232	0.0	7.458177268921495e-08	0.0
ENSG00000074181	0.0167004023595633	0.0	7.458177268921495e-08	0.0
ENSG00000142192	0.0166598646913966	0.0	7.458177268921495e-08	0.0
ENSG00000157557	0.0166384180380222	0.0	7.458177268921495e-08	0.0
ENSG00000170323	0.0166143008103242	0.0	7.458177268921495e-08	0.0
ENSG00000120594	0.0166048527080132	0.0	7.458177268921495e-08	0.0
ENSG00000092853	0.0165972250586234	0.0	7.458177268921495e-08	0.0
ENSG00000134531	0.0165845430728132	0.0	7.458177268921495e-08	0.0
ENSG00000111775	0.0165811230772315	0.0	7.458177268921495e-08	0.0
ENSG00000170458	0.0165496407246956	0.0	7.458177268921495e-08	0.0
ENSG00000185155	0.0165367253629909	0.0	7.458177268921495e-08	0.0
ENSG00000164104	0.0165327965213039	0.0	7.458177268921495e-08	0.0
ENSG00000235162	0.0164997390267	0.0	7.458177268921495e-08	0.0
ENSG00000179218	0.0164865194046328	0.0	7.458177268921495e-08	0.0
ENSG00000168497	0.0164815000222854	0.0	7.458177268921495e-08	0.0
ENSG00000178726	0.0164384136090935	0.0	7.458177268921495e-08	0.0
ENSG00000214160	0.0164067995998691	0.0	7.458177268921495e-08	0.0
ENSG00000116016	0.016365049193977	0.0	7.458177268921495e-08	0.0
ENSG00000111669	0.0163467805556943	0.0	7.458177268921495e-08	0.0
ENSG00000005022	0.0162824593859041	0.0	7.458177268921495e-08	0.0
ENSG00000137309	0.0162350240947963	0.0	7.458177268921495e-08	0.0
ENSG00000276216	0.0162262480906703	0.0	7.458177268921495e-08	0.0
ENSG00000119655	0.0162228032154809	0.0	7.458177268921495e-08	0.0
ENSG00000113810	0.0162195178988819	0.0	7.458177268921495e-08	0.0
ENSG00000233493	0.0162074182312204	0.0	7.458177268921495e-08	0.0
ENSG00000074695	0.0161920515194109	0.0	7.458177268921495e-08	0.0
ENSG00000158869	0.0161872662626662	0.0	7.458177268921495e-08	0.0
ENSG00000011426	0.0161654790012656	0.0	7.458177268921495e-08	0.0
ENSG00000204472	0.0161016512901257	0.0	7.458177268921495e-08	0.0
ENSG00000184983	0.016071211404223	0.0	7.458177268921495e-08	0.0
ENSG00000110955	0.0160650462977272	0.0	7.458177268921495e-08	0.0
ENSG00000138363	0.016006160469208	0.0	7.458177268921495e-08	0.0
ENSG00000111786	0.0159303556171376	0.0	7.458177268921495e-08	0.0
ENSG00000133392	0.0159235777201678	0.0	7.458177268921495e-08	0.0
ENSG00000138160	0.0159121984600961	0.0	7.458177268921495e-08	0.0
ENSG00000211895	0.0159080133689636	0.0	7.458177268921495e-08	0.0
ENSG00000182809	0.0159015173103623	0.0	7.458177268921495e-08	0.0
ENSG00000116017	0.0159005733881473	0.0	7.458177268921495e-08	0.0
ENSG00000170348	0.0158810382042521	0.0	7.458177268921495e-08	0.0
ENSG00000139329	0.0158246691887276	0.0	7.458177268921495e-08	0.0
ENSG00000181163	0.0158177981296683	0.0	7.458177268921495e-08	0.0
ENSG00000100290	0.0158063089233146	0.0	7.458177268921495e-08	0.0
ENSG00000123358	0.0157830363988758	0.0	7.458177268921495e-08	0.0
ENSG00000110077	0.0157590253173916	0.0	7.458177268921495e-08	0.0
ENSG00000010327	0.0157397747348971	0.0	7.458177268921495e-08	0.0
ENSG00000182199	0.0157325190809619	0.0	7.458177268921495e-08	0.0
ENSG00000163808	0.0157177883505789	0.0	7.458177268921495e-08	0.0
ENSG00000172889	0.015715236998349	0.0	7.458177268921495e-08	0.0
ENSG00000197405	0.0156988569128234	0.0	7.458177268921495e-08	0.0
ENSG00000163520	0.0156625642362094	0.0	7.458177268921495e-08	0.0
ENSG00000196747	0.0156516995223327	0.0	7.458177268921495e-08	0.0
ENSG00000250479	0.0156514557561978	0.0	7.458177268921495e-08	0.0
ENSG00000004799	0.015611337455778	0.0	7.458177268921495e-08	0.0
ENSG00000125148	0.0155904959353621	0.0	7.458177268921495e-08	0.0
ENSG00000090104	0.0155853889375237	0.0	7.458177268921495e-08	0.0
ENSG00000102879	0.0155619065211471	0.0	7.458177268921495e-08	0.0
ENSG00000276903	0.0155567122252853	0.0	7.458177268921495e-08	0.0
ENSG00000203760	0.0155548712102122	0.0	7.458177268921495e-08	0.0
ENSG00000196616	0.0155318168327215	0.0	7.458177268921495e-08	0.0
ENSG00000211962	0.0155291610487712	0.0	7.458177268921495e-08	0.0
ENSG00000035141	0.0155036486758136	0.0	7.458177268921495e-08	0.0
ENSG00000197043	0.0154917699672618	0.0	7.458177268921495e-08	0.0
ENSG00000100979	0.0154716713518986	0.0	7.458177268921495e-08	0.0
ENSG00000090382	0.0154675549496259	0.0	7.458177268921495e-08	0.0
