source	target	count
large intestine goblet cell	CD8-positive, alpha-beta T cell	81
large intestine goblet cell	enterocyte of epithelium of large intestine	236
large intestine goblet cell	fibroblast	198
large intestine goblet cell	gut endothelial cell	89
large intestine goblet cell	intestinal crypt stem cell of large intestine	141
large intestine goblet cell	intestinal enteroendocrine cell	82
large intestine goblet cell	intestinal tuft cell	71
large intestine goblet cell	monocyte	140
large intestine goblet cell	paneth cell of colon	120
large intestine goblet cell	transit amplifying cell of colon	127
monocyte	B cell	17
monocyte	CD4-positive, alpha-beta T cell	83
monocyte	CD8-positive, alpha-beta T cell	87
monocyte	enterocyte of epithelium of large intestine	249
monocyte	fibroblast	206
monocyte	gut endothelial cell	84
monocyte	intestinal crypt stem cell of large intestine	150
monocyte	intestinal enteroendocrine cell	89
monocyte	intestinal tuft cell	81
monocyte	large intestine goblet cell	169
monocyte	paneth cell of colon	123
monocyte	transit amplifying cell of colon	123
paneth cell of colon	B cell	12
paneth cell of colon	CD4-positive, alpha-beta T cell	58
paneth cell of colon	CD8-positive, alpha-beta T cell	66
paneth cell of colon	enterocyte of epithelium of large intestine	203
paneth cell of colon	fibroblast	172
paneth cell of colon	gut endothelial cell	70
paneth cell of colon	intestinal crypt stem cell of large intestine	121
paneth cell of colon	intestinal enteroendocrine cell	68
paneth cell of colon	intestinal tuft cell	58
paneth cell of colon	large intestine goblet cell	146
paneth cell of colon	monocyte	117
paneth cell of colon	transit amplifying cell of colon	103
transit amplifying cell of colon	B cell	13
transit amplifying cell of colon	CD4-positive, alpha-beta T cell	60
transit amplifying cell of colon	CD8-positive, alpha-beta T cell	68
transit amplifying cell of colon	enterocyte of epithelium of large intestine	191
transit amplifying cell of colon	fibroblast	156
transit amplifying cell of colon	gut endothelial cell	70
transit amplifying cell of colon	intestinal crypt stem cell of large intestine	119
transit amplifying cell of colon	intestinal enteroendocrine cell	64
transit amplifying cell of colon	intestinal tuft cell	59
transit amplifying cell of colon	large intestine goblet cell	138
transit amplifying cell of colon	monocyte	116
transit amplifying cell of colon	paneth cell of colon	97
