source	target	count
monocyte	neutrophil	47
monocyte	paneth cell of colon	137
monocyte	plasma cell	57
monocyte	transit amplifying cell of colon	139
neutrophil	B cell	22
neutrophil	CD4-positive, alpha-beta T cell	43
neutrophil	CD8-positive, alpha-beta T cell	52
neutrophil	enterocyte of epithelium of large intestine	82
neutrophil	fibroblast	55
neutrophil	gut endothelial cell	33
neutrophil	intestinal crypt stem cell of large intestine	42
neutrophil	intestinal enteroendocrine cell	25
neutrophil	intestinal tuft cell	25
neutrophil	large intestine goblet cell	55
neutrophil	mast cell	10
neutrophil	monocyte	38
neutrophil	paneth cell of colon	33
neutrophil	plasma cell	19
neutrophil	transit amplifying cell of colon	35
paneth cell of colon	B cell	51
paneth cell of colon	CD4-positive, alpha-beta T cell	102
paneth cell of colon	CD8-positive, alpha-beta T cell	116
paneth cell of colon	enterocyte of epithelium of large intestine	282
paneth cell of colon	fibroblast	225
paneth cell of colon	gut endothelial cell	86
paneth cell of colon	intestinal crypt stem cell of large intestine	135
paneth cell of colon	intestinal enteroendocrine cell	89
paneth cell of colon	intestinal tuft cell	83
paneth cell of colon	large intestine goblet cell	202
paneth cell of colon	mast cell	29
paneth cell of colon	monocyte	161
paneth cell of colon	neutrophil	40
paneth cell of colon	plasma cell	47
paneth cell of colon	transit amplifying cell of colon	112
plasma cell	B cell	33
plasma cell	CD4-positive, alpha-beta T cell	71
plasma cell	CD8-positive, alpha-beta T cell	76
plasma cell	enterocyte of epithelium of large intestine	137
plasma cell	fibroblast	102
plasma cell	gut endothelial cell	50
plasma cell	intestinal crypt stem cell of large intestine	70
plasma cell	intestinal enteroendocrine cell	39
plasma cell	intestinal tuft cell	39
plasma cell	large intestine goblet cell	95
plasma cell	mast cell	18
plasma cell	monocyte	75
plasma cell	neutrophil	21
plasma cell	paneth cell of colon	52
plasma cell	transit amplifying cell of colon	57
transit amplifying cell of colon	B cell	46
transit amplifying cell of colon	CD4-positive, alpha-beta T cell	106
transit amplifying cell of colon	CD8-positive, alpha-beta T cell	107
transit amplifying cell of colon	enterocyte of epithelium of large intestine	255
transit amplifying cell of colon	fibroblast	199
transit amplifying cell of colon	gut endothelial cell	84
transit amplifying cell of colon	intestinal crypt stem cell of large intestine	138
transit amplifying cell of colon	intestinal enteroendocrine cell	84
transit amplifying cell of colon	intestinal tuft cell	83
transit amplifying cell of colon	large intestine goblet cell	183
transit amplifying cell of colon	mast cell	26
transit amplifying cell of colon	monocyte	150
transit amplifying cell of colon	neutrophil	43
transit amplifying cell of colon	paneth cell of colon	102
transit amplifying cell of colon	plasma cell	51
