source	target	count
regulatory T cell	naive thymus-derived CD8-positive, alpha-beta T cell	77
regulatory T cell	neutrophil	108
regulatory T cell	plasma cell	167
regulatory T cell	plasmacytoid dendritic cell	90
regulatory T cell	platelet	55
regulatory T cell	type I NK T cell	117
type I NK T cell	CD1c-positive myeloid dendritic cell	110
type I NK T cell	CD4-positive, alpha-beta memory T cell	174
type I NK T cell	CD8-positive, alpha-beta memory T cell	208
type I NK T cell	classical monocyte	216
type I NK T cell	endothelial cell	202
type I NK T cell	erythrocyte	60
type I NK T cell	hematopoietic stem cell	83
type I NK T cell	innate lymphoid cell	84
type I NK T cell	intermediate monocyte	59
type I NK T cell	macrophage	198
type I NK T cell	mature NK T cell	174
type I NK T cell	memory B cell	217
type I NK T cell	naive B cell	75
type I NK T cell	naive thymus-derived CD4-positive, alpha-beta T cell	153
type I NK T cell	naive thymus-derived CD8-positive, alpha-beta T cell	100
type I NK T cell	neutrophil	137
type I NK T cell	plasma cell	226
type I NK T cell	plasmacytoid dendritic cell	114
type I NK T cell	platelet	70
type I NK T cell	regulatory T cell	134
