source	target	count
plasma cell	mast cell	10
plasma cell	monocyte	74
plasma cell	neutrophil	15
plasma cell	paneth cell of colon	50
plasma cell	transit amplifying cell of colon	47
transit amplifying cell of colon	B cell	76
transit amplifying cell of colon	CD4-positive, alpha-beta T cell	112
transit amplifying cell of colon	CD8-positive, alpha-beta T cell	104
transit amplifying cell of colon	enterocyte of epithelium of large intestine	212
transit amplifying cell of colon	fibroblast	170
transit amplifying cell of colon	gut endothelial cell	77
transit amplifying cell of colon	intestinal crypt stem cell of large intestine	114
transit amplifying cell of colon	intestinal enteroendocrine cell	76
transit amplifying cell of colon	intestinal tuft cell	85
transit amplifying cell of colon	large intestine goblet cell	177
transit amplifying cell of colon	mast cell	16
transit amplifying cell of colon	monocyte	130
transit amplifying cell of colon	neutrophil	25
transit amplifying cell of colon	paneth cell of colon	101
transit amplifying cell of colon	plasma cell	42
