source	target	count
innate lymphoid cell	type I NK T cell	207
intermediate monocyte	B cell	160
intermediate monocyte	CD141-positive myeloid dendritic cell	92
intermediate monocyte	CD1c-positive myeloid dendritic cell	105
intermediate monocyte	T cell	168
intermediate monocyte	classical monocyte	100
intermediate monocyte	effector CD4-positive, alpha-beta T cell	173
intermediate monocyte	effector CD8-positive, alpha-beta T cell	173
intermediate monocyte	endothelial cell	147
intermediate monocyte	erythrocyte	26
intermediate monocyte	hematopoietic stem cell	47
intermediate monocyte	innate lymphoid cell	132
intermediate monocyte	macrophage	164
intermediate monocyte	mast cell	31
intermediate monocyte	mature NK T cell	113
intermediate monocyte	mature conventional dendritic cell	79
intermediate monocyte	neutrophil	57
intermediate monocyte	non-classical monocyte	66
intermediate monocyte	plasma cell	97
intermediate monocyte	regulatory T cell	130
intermediate monocyte	stromal cell	95
intermediate monocyte	type I NK T cell	162
macrophage	B cell	286
macrophage	CD141-positive myeloid dendritic cell	172
macrophage	CD1c-positive myeloid dendritic cell	167
macrophage	T cell	297
macrophage	classical monocyte	158
macrophage	effector CD4-positive, alpha-beta T cell	306
macrophage	effector CD8-positive, alpha-beta T cell	314
macrophage	endothelial cell	309
macrophage	erythrocyte	42
macrophage	hematopoietic stem cell	82
macrophage	innate lymphoid cell	228
macrophage	intermediate monocyte	164
macrophage	mast cell	51
macrophage	mature NK T cell	184
macrophage	mature conventional dendritic cell	140
macrophage	neutrophil	79
macrophage	non-classical monocyte	99
macrophage	plasma cell	172
macrophage	regulatory T cell	232
macrophage	stromal cell	227
macrophage	type I NK T cell	279
mast cell	B cell	57
mast cell	CD141-positive myeloid dendritic cell	37
mast cell	CD1c-positive myeloid dendritic cell	48
mast cell	T cell	67
mast cell	classical monocyte	45
mast cell	effector CD4-positive, alpha-beta T cell	70
mast cell	effector CD8-positive, alpha-beta T cell	66
mast cell	endothelial cell	56
mast cell	erythrocyte	7
mast cell	hematopoietic stem cell	23
mast cell	innate lymphoid cell	54
mast cell	intermediate monocyte	44
mast cell	macrophage	68
mast cell	mature NK T cell	45
mast cell	mature conventional dendritic cell	34
mast cell	neutrophil	21
mast cell	non-classical monocyte	29
mast cell	plasma cell	27
mast cell	regulatory T cell	47
mast cell	stromal cell	31
mast cell	type I NK T cell	65
mature NK T cell	B cell	172
mature NK T cell	CD141-positive myeloid dendritic cell	107
mature NK T cell	CD1c-positive myeloid dendritic cell	108
mature NK T cell	T cell	179
mature NK T cell	classical monocyte	96
mature NK T cell	effector CD4-positive, alpha-beta T cell	183
mature NK T cell	effector CD8-positive, alpha-beta T cell	182
mature NK T cell	endothelial cell	178
mature NK T cell	erythrocyte	22
mature NK T cell	hematopoietic stem cell	54
mature NK T cell	innate lymphoid cell	144
mature NK T cell	intermediate monocyte	103
mature NK T cell	macrophage	182
mature NK T cell	mast cell	33
mature NK T cell	mature conventional dendritic cell	80
mature NK T cell	neutrophil	55
mature NK T cell	non-classical monocyte	59
mature NK T cell	plasma cell	98
mature NK T cell	regulatory T cell	141
mature NK T cell	stromal cell	125
mature NK T cell	type I NK T cell	166
mature conventional dendritic cell	B cell	146
mature conventional dendritic cell	CD141-positive myeloid dendritic cell	91
mature conventional dendritic cell	CD1c-positive myeloid dendritic cell	95
mature conventional dendritic cell	T cell	155
mature conventional dendritic cell	classical monocyte	85
mature conventional dendritic cell	effector CD4-positive, alpha-beta T cell	159
mature conventional dendritic cell	effector CD8-positive, alpha-beta T cell	159
mature conventional dendritic cell	endothelial cell	140
mature conventional dendritic cell	erythrocyte	18
mature conventional dendritic cell	hematopoietic stem cell	43
mature conventional dendritic cell	innate lymphoid cell	128
mature conventional dendritic cell	intermediate monocyte	82
mature conventional dendritic cell	macrophage	148
mature conventional dendritic cell	mast cell	31
mature conventional dendritic cell	mature NK T cell	101
mature conventional dendritic cell	neutrophil	47
mature conventional dendritic cell	non-classical monocyte	58
mature conventional dendritic cell	plasma cell	79
mature conventional dendritic cell	regulatory T cell	122
mature conventional dendritic cell	stromal cell	95
mature conventional dendritic cell	type I NK T cell	152
neutrophil	B cell	77
