Gene	I	pval_norm	var_norm	pval_norm_fdr_bh
ENSG00000170476	0.3635129034821537	0.0	3.2251525917432126e-08	0.0
ENSG00000239264	0.3550385289804112	0.0	3.2251525917432126e-08	0.0
ENSG00000133112	0.3456710230110971	0.0	3.2251525917432126e-08	0.0
ENSG00000197747	0.3428128212837563	0.0	3.2251525917432126e-08	0.0
ENSG00000135916	0.3330672545843798	0.0	3.2251525917432126e-08	0.0
ENSG00000109475	0.3224491490147964	0.0	3.2251525917432126e-08	0.0
ENSG00000100219	0.3125818730011186	0.0	3.2251525917432126e-08	0.0
ENSG00000132465	0.3056917275065398	0.0	3.2251525917432126e-08	0.0
ENSG00000265972	0.3003746187270152	0.0	3.2251525917432126e-08	0.0
ENSG00000167996	0.2999993565520665	0.0	3.2251525917432126e-08	0.0
ENSG00000198918	0.2992588121164368	0.0	3.2251525917432126e-08	0.0
ENSG00000177954	0.297884003898171	0.0	3.2251525917432126e-08	0.0
ENSG00000166562	0.2975896976040111	0.0	3.2251525917432126e-08	0.0
ENSG00000177410	0.2955552153192268	0.0	3.2251525917432126e-08	0.0
ENSG00000136156	0.2923905829386278	0.0	3.2251525917432126e-08	0.0
ENSG00000142541	0.2916764869863693	0.0	3.2251525917432126e-08	0.0
ENSG00000074842	0.2889046161508986	0.0	3.2251525917432126e-08	0.0
ENSG00000156508	0.2864809461917453	0.0	3.2251525917432126e-08	0.0
ENSG00000128228	0.2837312331332423	0.0	3.2251525917432126e-08	0.0
ENSG00000163513	0.2809579676880611	0.0	3.2251525917432126e-08	0.0
ENSG00000123349	0.2793195149242052	0.0	3.2251525917432126e-08	0.0
ENSG00000134285	0.2772158700874025	0.0	3.2251525917432126e-08	0.0
ENSG00000166598	0.2702372504537985	0.0	3.2251525917432126e-08	0.0
ENSG00000163682	0.27004663259584	0.0	3.2251525917432126e-08	0.0
ENSG00000173812	0.2696180252379014	0.0	3.2251525917432126e-08	0.0
ENSG00000118705	0.2691807471384462	0.0	3.2251525917432126e-08	0.0
ENSG00000112306	0.2691557838425144	0.0	3.2251525917432126e-08	0.0
ENSG00000234741	0.2669521930148574	0.0	3.2251525917432126e-08	0.0
ENSG00000183508	0.2666514867377871	0.0	3.2251525917432126e-08	0.0
ENSG00000155660	0.2652094590474378	0.0	3.2251525917432126e-08	0.0
ENSG00000101057	0.2647777081647977	0.0	3.2251525917432126e-08	0.0
ENSG00000144713	0.26470843913053	0.0	3.2251525917432126e-08	0.0
ENSG00000161970	0.2643534195953202	0.0	3.2251525917432126e-08	0.0
ENSG00000099958	0.2640682285343267	0.0	3.2251525917432126e-08	0.0
ENSG00000198840	0.2637813781564086	0.0	3.2251525917432126e-08	0.0
ENSG00000004468	0.2626006440122967	0.0	3.2251525917432126e-08	0.0
ENSG00000105373	0.2609607804634661	0.0	3.2251525917432126e-08	0.0
ENSG00000156482	0.2607067363544602	0.0	3.2251525917432126e-08	0.0
ENSG00000198763	0.2604541405562638	0.0	3.2251525917432126e-08	0.0
ENSG00000048462	0.2572502712001589	0.0	3.2251525917432126e-08	0.0
ENSG00000205542	0.2558568323329254	0.0	3.2251525917432126e-08	0.0
ENSG00000044574	0.2552912699778848	0.0	3.2251525917432126e-08	0.0
ENSG00000166794	0.2527773163712093	0.0	3.2251525917432126e-08	0.0
ENSG00000145592	0.2515559993339932	0.0	3.2251525917432126e-08	0.0
ENSG00000167526	0.2511009823594677	0.0	3.2251525917432126e-08	0.0
ENSG00000120129	0.2506613751052496	0.0	3.2251525917432126e-08	0.0
ENSG00000008988	0.2498906611657337	0.0	3.2251525917432126e-08	0.0
ENSG00000204592	0.2466010821480831	0.0	3.2251525917432126e-08	0.0
ENSG00000186468	0.2457309852464223	0.0	3.2251525917432126e-08	0.0
ENSG00000110777	0.2449706297449987	0.0	3.2251525917432126e-08	0.0
ENSG00000057657	0.2446521333348935	0.0	3.2251525917432126e-08	0.0
ENSG00000131477	0.2440335673693691	0.0	3.2251525917432126e-08	0.0
ENSG00000196683	0.241146175481051	0.0	3.2251525917432126e-08	0.0
ENSG00000172809	0.2402297795220529	0.0	3.2251525917432126e-08	0.0
ENSG00000114850	0.2401566464225409	0.0	3.2251525917432126e-08	0.0
ENSG00000164587	0.239297936793713	0.0	3.2251525917432126e-08	0.0
ENSG00000137575	0.237975334243725	0.0	3.2251525917432126e-08	0.0
ENSG00000204287	0.236901599714616	0.0	3.2251525917432126e-08	0.0
ENSG00000197958	0.2366384293346795	0.0	3.2251525917432126e-08	0.0
ENSG00000143870	0.2330573561855313	0.0	3.2251525917432126e-08	0.0
ENSG00000104870	0.2330427811130106	0.0	3.2251525917432126e-08	0.0
ENSG00000106803	0.2329401094680802	0.0	3.2251525917432126e-08	0.0
ENSG00000129824	0.2327565777922959	0.0	3.2251525917432126e-08	0.0
ENSG00000110799	0.2324977237127621	0.0	3.2251525917432126e-08	0.0
ENSG00000145425	0.2296328071314849	0.0	3.2251525917432126e-08	0.0
ENSG00000074695	0.2253502632533754	0.0	3.2251525917432126e-08	0.0
