source	target	count
DN4 thymocyte	endothelial cell of lymphatic vessel	115
DN4 thymocyte	erythrocyte	28
DN4 thymocyte	fibroblast	163
DN4 thymocyte	innate lymphoid cell	127
DN4 thymocyte	macrophage	144
DN4 thymocyte	mature NK T cell	84
DN4 thymocyte	medullary thymic epithelial cell	128
DN4 thymocyte	monocyte	101
DN4 thymocyte	myeloid dendritic cell	34
DN4 thymocyte	naive regulatory T cell	109
DN4 thymocyte	plasma cell	112
DN4 thymocyte	vascular associated smooth muscle cell	148
DN4 thymocyte	vein endothelial cell	146
T follicular helper cell	B cell	178
T follicular helper cell	CD4-positive helper T cell	180
T follicular helper cell	CD8-positive, alpha-beta cytotoxic T cell	140
T follicular helper cell	DN1 thymic pro-T cell	134
T follicular helper cell	DN3 thymocyte	146
T follicular helper cell	DN4 thymocyte	100
T follicular helper cell	capillary endothelial cell	136
T follicular helper cell	endothelial cell of artery	187
T follicular helper cell	endothelial cell of lymphatic vessel	166
T follicular helper cell	erythrocyte	36
T follicular helper cell	fibroblast	246
T follicular helper cell	innate lymphoid cell	156
T follicular helper cell	macrophage	174
T follicular helper cell	mature NK T cell	99
T follicular helper cell	medullary thymic epithelial cell	183
T follicular helper cell	monocyte	115
T follicular helper cell	myeloid dendritic cell	35
T follicular helper cell	naive regulatory T cell	136
T follicular helper cell	plasma cell	140
T follicular helper cell	vascular associated smooth muscle cell	225
T follicular helper cell	vein endothelial cell	213
capillary endothelial cell	B cell	206
capillary endothelial cell	CD4-positive helper T cell	193
capillary endothelial cell	CD8-positive, alpha-beta cytotoxic T cell	157
capillary endothelial cell	DN1 thymic pro-T cell	143
capillary endothelial cell	DN3 thymocyte	158
capillary endothelial cell	DN4 thymocyte	107
capillary endothelial cell	T follicular helper cell	145
capillary endothelial cell	endothelial cell of artery	209
capillary endothelial cell	endothelial cell of lymphatic vessel	189
capillary endothelial cell	erythrocyte	48
capillary endothelial cell	fibroblast	285
capillary endothelial cell	innate lymphoid cell	163
