source	target	count
platelet	CD1c-positive myeloid dendritic cell	59
platelet	CD4-positive, alpha-beta memory T cell	84
platelet	CD8-positive, alpha-beta memory T cell	101
platelet	classical monocyte	108
platelet	endothelial cell	106
platelet	erythrocyte	27
platelet	hematopoietic stem cell	32
platelet	innate lymphoid cell	34
platelet	intermediate monocyte	28
platelet	macrophage	98
platelet	mature NK T cell	91
platelet	memory B cell	106
platelet	naive B cell	34
platelet	naive thymus-derived CD4-positive, alpha-beta T cell	73
platelet	naive thymus-derived CD8-positive, alpha-beta T cell	47
platelet	neutrophil	67
platelet	plasma cell	112
platelet	plasmacytoid dendritic cell	55
platelet	regulatory T cell	61
platelet	type I NK T cell	84
regulatory T cell	CD1c-positive myeloid dendritic cell	84
regulatory T cell	CD4-positive, alpha-beta memory T cell	121
regulatory T cell	CD8-positive, alpha-beta memory T cell	143
regulatory T cell	classical monocyte	153
regulatory T cell	endothelial cell	146
regulatory T cell	erythrocyte	44
regulatory T cell	hematopoietic stem cell	54
regulatory T cell	innate lymphoid cell	60
regulatory T cell	intermediate monocyte	45
regulatory T cell	macrophage	138
regulatory T cell	mature NK T cell	127
regulatory T cell	memory B cell	144
regulatory T cell	naive B cell	51
regulatory T cell	naive thymus-derived CD4-positive, alpha-beta T cell	103
regulatory T cell	naive thymus-derived CD8-positive, alpha-beta T cell	74
regulatory T cell	neutrophil	107
regulatory T cell	plasma cell	156
regulatory T cell	plasmacytoid dendritic cell	88
regulatory T cell	platelet	41
regulatory T cell	type I NK T cell	113
type I NK T cell	CD1c-positive myeloid dendritic cell	109
type I NK T cell	CD4-positive, alpha-beta memory T cell	169
type I NK T cell	CD8-positive, alpha-beta memory T cell	204
type I NK T cell	classical monocyte	214
type I NK T cell	endothelial cell	200
type I NK T cell	erythrocyte	60
type I NK T cell	hematopoietic stem cell	76
type I NK T cell	innate lymphoid cell	86
type I NK T cell	intermediate monocyte	58
type I NK T cell	macrophage	196
type I NK T cell	mature NK T cell	174
type I NK T cell	memory B cell	217
type I NK T cell	naive B cell	73
type I NK T cell	naive thymus-derived CD4-positive, alpha-beta T cell	152
type I NK T cell	naive thymus-derived CD8-positive, alpha-beta T cell	100
type I NK T cell	neutrophil	139
type I NK T cell	plasma cell	222
type I NK T cell	plasmacytoid dendritic cell	113
type I NK T cell	platelet	53
type I NK T cell	regulatory T cell	133
