source	target	count
effector CD4-positive, alpha-beta T cell	regulatory T cell	218
effector CD4-positive, alpha-beta T cell	stromal cell	225
effector CD4-positive, alpha-beta T cell	type I NK T cell	263
effector CD8-positive, alpha-beta T cell	B cell	267
effector CD8-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	162
effector CD8-positive, alpha-beta T cell	CD1c-positive myeloid dendritic cell	161
effector CD8-positive, alpha-beta T cell	T cell	284
effector CD8-positive, alpha-beta T cell	classical monocyte	144
effector CD8-positive, alpha-beta T cell	effector CD4-positive, alpha-beta T cell	287
effector CD8-positive, alpha-beta T cell	endothelial cell	288
effector CD8-positive, alpha-beta T cell	erythrocyte	34
effector CD8-positive, alpha-beta T cell	hematopoietic stem cell	69
effector CD8-positive, alpha-beta T cell	innate lymphoid cell	234
effector CD8-positive, alpha-beta T cell	intermediate monocyte	144
effector CD8-positive, alpha-beta T cell	macrophage	275
effector CD8-positive, alpha-beta T cell	mast cell	54
effector CD8-positive, alpha-beta T cell	mature NK T cell	182
effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	128
effector CD8-positive, alpha-beta T cell	neutrophil	75
effector CD8-positive, alpha-beta T cell	non-classical monocyte	95
effector CD8-positive, alpha-beta T cell	plasma cell	159
effector CD8-positive, alpha-beta T cell	regulatory T cell	223
effector CD8-positive, alpha-beta T cell	stromal cell	225
effector CD8-positive, alpha-beta T cell	type I NK T cell	267
endothelial cell	B cell	225
endothelial cell	CD141-positive myeloid dendritic cell	142
endothelial cell	CD1c-positive myeloid dendritic cell	144
endothelial cell	T cell	262
endothelial cell	classical monocyte	142
endothelial cell	effector CD4-positive, alpha-beta T cell	264
endothelial cell	effector CD8-positive, alpha-beta T cell	268
endothelial cell	erythrocyte	35
endothelial cell	hematopoietic stem cell	57
endothelial cell	innate lymphoid cell	208
endothelial cell	intermediate monocyte	143
endothelial cell	macrophage	269
endothelial cell	mast cell	39
endothelial cell	mature NK T cell	166
endothelial cell	mature conventional dendritic cell	117
endothelial cell	neutrophil	70
endothelial cell	non-classical monocyte	86
endothelial cell	plasma cell	134
endothelial cell	regulatory T cell	200
endothelial cell	stromal cell	195
endothelial cell	type I NK T cell	248
erythrocyte	B cell	36
erythrocyte	CD141-positive myeloid dendritic cell	23
erythrocyte	CD1c-positive myeloid dendritic cell	31
erythrocyte	T cell	48
erythrocyte	classical monocyte	31
erythrocyte	effector CD4-positive, alpha-beta T cell	50
erythrocyte	effector CD8-positive, alpha-beta T cell	47
erythrocyte	endothelial cell	33
erythrocyte	hematopoietic stem cell	10
erythrocyte	innate lymphoid cell	38
erythrocyte	intermediate monocyte	30
erythrocyte	macrophage	41
erythrocyte	mast cell	10
erythrocyte	mature NK T cell	28
erythrocyte	mature conventional dendritic cell	18
erythrocyte	neutrophil	15
erythrocyte	non-classical monocyte	17
erythrocyte	plasma cell	20
erythrocyte	regulatory T cell	33
erythrocyte	stromal cell	19
erythrocyte	type I NK T cell	50
hematopoietic stem cell	B cell	56
hematopoietic stem cell	CD141-positive myeloid dendritic cell	38
hematopoietic stem cell	CD1c-positive myeloid dendritic cell	45
hematopoietic stem cell	T cell	72
hematopoietic stem cell	classical monocyte	37
hematopoietic stem cell	effector CD4-positive, alpha-beta T cell	72
hematopoietic stem cell	effector CD8-positive, alpha-beta T cell	68
hematopoietic stem cell	endothelial cell	63
hematopoietic stem cell	erythrocyte	10
hematopoietic stem cell	innate lymphoid cell	56
hematopoietic stem cell	intermediate monocyte	41
hematopoietic stem cell	macrophage	66
hematopoietic stem cell	mast cell	15
hematopoietic stem cell	mature NK T cell	48
hematopoietic stem cell	mature conventional dendritic cell	34
hematopoietic stem cell	neutrophil	17
hematopoietic stem cell	non-classical monocyte	25
hematopoietic stem cell	plasma cell	27
hematopoietic stem cell	regulatory T cell	49
hematopoietic stem cell	stromal cell	46
hematopoietic stem cell	type I NK T cell	67
innate lymphoid cell	B cell	212
innate lymphoid cell	CD141-positive myeloid dendritic cell	136
innate lymphoid cell	CD1c-positive myeloid dendritic cell	133
innate lymphoid cell	T cell	227
innate lymphoid cell	classical monocyte	115
innate lymphoid cell	effector CD4-positive, alpha-beta T cell	232
innate lymphoid cell	effector CD8-positive, alpha-beta T cell	236
innate lymphoid cell	endothelial cell	229
innate lymphoid cell	erythrocyte	29
innate lymphoid cell	hematopoietic stem cell	61
innate lymphoid cell	intermediate monocyte	120
innate lymphoid cell	macrophage	223
innate lymphoid cell	mast cell	46
innate lymphoid cell	mature NK T cell	148
innate lymphoid cell	mature conventional dendritic cell	105
innate lymphoid cell	neutrophil	65
innate lymphoid cell	non-classical monocyte	74
innate lymphoid cell	plasma cell	127
innate lymphoid cell	regulatory T cell	177
innate lymphoid cell	stromal cell	172
innate lymphoid cell	type I NK T cell	217
intermediate monocyte	B cell	137
intermediate monocyte	CD141-positive myeloid dendritic cell	85
intermediate monocyte	CD1c-positive myeloid dendritic cell	95
intermediate monocyte	T cell	156
intermediate monocyte	classical monocyte	90
intermediate monocyte	effector CD4-positive, alpha-beta T cell	156
intermediate monocyte	effector CD8-positive, alpha-beta T cell	157
intermediate monocyte	endothelial cell	133
intermediate monocyte	erythrocyte	26
intermediate monocyte	hematopoietic stem cell	34
intermediate monocyte	innate lymphoid cell	130
intermediate monocyte	macrophage	142
intermediate monocyte	mast cell	31
intermediate monocyte	mature NK T cell	106
intermediate monocyte	mature conventional dendritic cell	73
intermediate monocyte	neutrophil	53
intermediate monocyte	non-classical monocyte	60
intermediate monocyte	plasma cell	88
intermediate monocyte	regulatory T cell	120
intermediate monocyte	stromal cell	84
intermediate monocyte	type I NK T cell	154
macrophage	B cell	264
macrophage	CD141-positive myeloid dendritic cell	162
macrophage	CD1c-positive myeloid dendritic cell	164
macrophage	T cell	285
macrophage	classical monocyte	151
macrophage	effector CD4-positive, alpha-beta T cell	291
macrophage	effector CD8-positive, alpha-beta T cell	303
macrophage	endothelial cell	293
macrophage	erythrocyte	38
macrophage	hematopoietic stem cell	66
macrophage	innate lymphoid cell	231
macrophage	intermediate monocyte	151
macrophage	mast cell	49
macrophage	mature NK T cell	182
macrophage	mature conventional dendritic cell	136
macrophage	neutrophil	77
macrophage	non-classical monocyte	92
macrophage	plasma cell	159
macrophage	regulatory T cell	219
macrophage	stromal cell	216
macrophage	type I NK T cell	271
mast cell	B cell	54
mast cell	CD141-positive myeloid dendritic cell	36
mast cell	CD1c-positive myeloid dendritic cell	48
mast cell	T cell	67
mast cell	classical monocyte	45
