source	target	count
intestinal crypt stem cell of large intestine	intestinal tuft cell	39
intestinal crypt stem cell of large intestine	large intestine goblet cell	143
intestinal crypt stem cell of large intestine	monocyte	118
intestinal crypt stem cell of large intestine	neutrophil	23
intestinal crypt stem cell of large intestine	paneth cell of colon	85
intestinal crypt stem cell of large intestine	plasma cell	20
intestinal crypt stem cell of large intestine	transit amplifying cell of colon	75
intestinal enteroendocrine cell	B cell	21
intestinal enteroendocrine cell	CD4-positive, alpha-beta T cell	44
intestinal enteroendocrine cell	CD8-positive, alpha-beta T cell	45
intestinal enteroendocrine cell	enterocyte of epithelium of large intestine	79
intestinal enteroendocrine cell	fibroblast	69
intestinal enteroendocrine cell	gut endothelial cell	39
intestinal enteroendocrine cell	intestinal crypt stem cell of large intestine	37
intestinal enteroendocrine cell	intestinal tuft cell	14
intestinal enteroendocrine cell	large intestine goblet cell	58
intestinal enteroendocrine cell	monocyte	46
intestinal enteroendocrine cell	neutrophil	8
intestinal enteroendocrine cell	paneth cell of colon	36
intestinal enteroendocrine cell	plasma cell	8
intestinal enteroendocrine cell	transit amplifying cell of colon	32
intestinal tuft cell	B cell	21
intestinal tuft cell	CD4-positive, alpha-beta T cell	36
intestinal tuft cell	CD8-positive, alpha-beta T cell	40
intestinal tuft cell	enterocyte of epithelium of large intestine	71
intestinal tuft cell	fibroblast	59
intestinal tuft cell	gut endothelial cell	39
intestinal tuft cell	intestinal crypt stem cell of large intestine	32
intestinal tuft cell	intestinal enteroendocrine cell	9
intestinal tuft cell	large intestine goblet cell	54
intestinal tuft cell	monocyte	40
intestinal tuft cell	neutrophil	8
intestinal tuft cell	paneth cell of colon	32
intestinal tuft cell	plasma cell	7
intestinal tuft cell	transit amplifying cell of colon	27
large intestine goblet cell	B cell	75
large intestine goblet cell	CD4-positive, alpha-beta T cell	199
large intestine goblet cell	CD8-positive, alpha-beta T cell	186
large intestine goblet cell	enterocyte of epithelium of large intestine	329
large intestine goblet cell	fibroblast	274
large intestine goblet cell	gut endothelial cell	162
large intestine goblet cell	intestinal crypt stem cell of large intestine	139
large intestine goblet cell	intestinal enteroendocrine cell	39
large intestine goblet cell	intestinal tuft cell	59
large intestine goblet cell	monocyte	189
large intestine goblet cell	neutrophil	35
large intestine goblet cell	paneth cell of colon	123
large intestine goblet cell	plasma cell	30
large intestine goblet cell	transit amplifying cell of colon	119
monocyte	B cell	65
monocyte	CD4-positive, alpha-beta T cell	171
monocyte	CD8-positive, alpha-beta T cell	146
monocyte	enterocyte of epithelium of large intestine	273
monocyte	fibroblast	230
monocyte	gut endothelial cell	129
monocyte	intestinal crypt stem cell of large intestine	120
