source	target	count
effector CD4-positive, alpha-beta T cell	regulatory T cell	197
effector CD4-positive, alpha-beta T cell	stromal cell	227
effector CD4-positive, alpha-beta T cell	type I NK T cell	256
effector CD8-positive, alpha-beta T cell	B cell	224
effector CD8-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	166
effector CD8-positive, alpha-beta T cell	CD1c-positive myeloid dendritic cell	116
effector CD8-positive, alpha-beta T cell	T cell	263
effector CD8-positive, alpha-beta T cell	classical monocyte	126
effector CD8-positive, alpha-beta T cell	effector CD4-positive, alpha-beta T cell	278
effector CD8-positive, alpha-beta T cell	endothelial cell	257
effector CD8-positive, alpha-beta T cell	erythrocyte	33
effector CD8-positive, alpha-beta T cell	hematopoietic stem cell	69
effector CD8-positive, alpha-beta T cell	innate lymphoid cell	222
effector CD8-positive, alpha-beta T cell	intermediate monocyte	144
effector CD8-positive, alpha-beta T cell	macrophage	267
effector CD8-positive, alpha-beta T cell	mast cell	54
effector CD8-positive, alpha-beta T cell	mature NK T cell	170
effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	65
effector CD8-positive, alpha-beta T cell	neutrophil	73
effector CD8-positive, alpha-beta T cell	non-classical monocyte	73
effector CD8-positive, alpha-beta T cell	plasma cell	157
effector CD8-positive, alpha-beta T cell	regulatory T cell	202
effector CD8-positive, alpha-beta T cell	stromal cell	224
effector CD8-positive, alpha-beta T cell	type I NK T cell	253
endothelial cell	B cell	182
endothelial cell	CD141-positive myeloid dendritic cell	138
endothelial cell	CD1c-positive myeloid dendritic cell	93
endothelial cell	T cell	243
endothelial cell	classical monocyte	118
endothelial cell	effector CD4-positive, alpha-beta T cell	249
endothelial cell	effector CD8-positive, alpha-beta T cell	253
endothelial cell	erythrocyte	33
endothelial cell	hematopoietic stem cell	53
endothelial cell	innate lymphoid cell	198
endothelial cell	intermediate monocyte	133
endothelial cell	macrophage	252
endothelial cell	mast cell	38
endothelial cell	mature NK T cell	147
endothelial cell	mature conventional dendritic cell	59
endothelial cell	neutrophil	67
endothelial cell	non-classical monocyte	58
endothelial cell	plasma cell	136
endothelial cell	regulatory T cell	184
endothelial cell	stromal cell	195
endothelial cell	type I NK T cell	233
erythrocyte	B cell	32
erythrocyte	CD141-positive myeloid dendritic cell	22
erythrocyte	CD1c-positive myeloid dendritic cell	23
erythrocyte	T cell	45
erythrocyte	classical monocyte	24
erythrocyte	effector CD4-positive, alpha-beta T cell	48
erythrocyte	effector CD8-positive, alpha-beta T cell	45
erythrocyte	endothelial cell	30
erythrocyte	hematopoietic stem cell	9
erythrocyte	innate lymphoid cell	36
erythrocyte	intermediate monocyte	29
erythrocyte	macrophage	40
erythrocyte	mast cell	9
erythrocyte	mature NK T cell	25
erythrocyte	mature conventional dendritic cell	12
erythrocyte	neutrophil	13
erythrocyte	non-classical monocyte	15
erythrocyte	plasma cell	19
erythrocyte	regulatory T cell	30
erythrocyte	stromal cell	18
erythrocyte	type I NK T cell	45
hematopoietic stem cell	B cell	47
hematopoietic stem cell	CD141-positive myeloid dendritic cell	38
hematopoietic stem cell	CD1c-positive myeloid dendritic cell	32
hematopoietic stem cell	T cell	70
hematopoietic stem cell	classical monocyte	34
hematopoietic stem cell	effector CD4-positive, alpha-beta T cell	71
hematopoietic stem cell	effector CD8-positive, alpha-beta T cell	66
hematopoietic stem cell	endothelial cell	59
hematopoietic stem cell	erythrocyte	10
hematopoietic stem cell	innate lymphoid cell	54
hematopoietic stem cell	intermediate monocyte	43
hematopoietic stem cell	macrophage	66
hematopoietic stem cell	mast cell	15
hematopoietic stem cell	mature NK T cell	44
hematopoietic stem cell	mature conventional dendritic cell	21
hematopoietic stem cell	neutrophil	18
hematopoietic stem cell	non-classical monocyte	22
hematopoietic stem cell	plasma cell	28
hematopoietic stem cell	regulatory T cell	49
hematopoietic stem cell	stromal cell	45
hematopoietic stem cell	type I NK T cell	65
innate lymphoid cell	B cell	176
innate lymphoid cell	CD141-positive myeloid dendritic cell	133
innate lymphoid cell	CD1c-positive myeloid dendritic cell	91
innate lymphoid cell	T cell	209
innate lymphoid cell	classical monocyte	96
innate lymphoid cell	effector CD4-positive, alpha-beta T cell	221
innate lymphoid cell	effector CD8-positive, alpha-beta T cell	221
innate lymphoid cell	endothelial cell	202
innate lymphoid cell	erythrocyte	26
innate lymphoid cell	hematopoietic stem cell	59
innate lymphoid cell	intermediate monocyte	114
innate lymphoid cell	macrophage	209
innate lymphoid cell	mast cell	46
innate lymphoid cell	mature NK T cell	133
innate lymphoid cell	mature conventional dendritic cell	56
innate lymphoid cell	neutrophil	62
innate lymphoid cell	non-classical monocyte	54
innate lymphoid cell	plasma cell	124
innate lymphoid cell	regulatory T cell	161
innate lymphoid cell	stromal cell	160
innate lymphoid cell	type I NK T cell	205
intermediate monocyte	B cell	112
intermediate monocyte	CD141-positive myeloid dendritic cell	77
intermediate monocyte	CD1c-positive myeloid dendritic cell	67
intermediate monocyte	T cell	141
intermediate monocyte	classical monocyte	77
intermediate monocyte	effector CD4-positive, alpha-beta T cell	145
intermediate monocyte	effector CD8-positive, alpha-beta T cell	147
intermediate monocyte	endothelial cell	114
intermediate monocyte	erythrocyte	24
intermediate monocyte	hematopoietic stem cell	31
intermediate monocyte	innate lymphoid cell	118
intermediate monocyte	macrophage	133
intermediate monocyte	mast cell	26
intermediate monocyte	mature NK T cell	91
intermediate monocyte	mature conventional dendritic cell	43
intermediate monocyte	neutrophil	46
intermediate monocyte	non-classical monocyte	41
intermediate monocyte	plasma cell	82
intermediate monocyte	regulatory T cell	106
intermediate monocyte	stromal cell	78
intermediate monocyte	type I NK T cell	141
macrophage	B cell	215
macrophage	CD141-positive myeloid dendritic cell	145
macrophage	CD1c-positive myeloid dendritic cell	106
macrophage	T cell	259
macrophage	classical monocyte	119
macrophage	effector CD4-positive, alpha-beta T cell	272
macrophage	effector CD8-positive, alpha-beta T cell	279
macrophage	endothelial cell	247
macrophage	erythrocyte	38
macrophage	hematopoietic stem cell	60
