source	target	count
intestinal enteroendocrine cell	large intestine goblet cell	155
intestinal enteroendocrine cell	mast cell	19
intestinal enteroendocrine cell	monocyte	92
intestinal enteroendocrine cell	neutrophil	17
intestinal enteroendocrine cell	paneth cell of colon	94
intestinal enteroendocrine cell	plasma cell	26
intestinal enteroendocrine cell	transit amplifying cell of colon	77
intestinal tuft cell	B cell	61
intestinal tuft cell	CD4-positive, alpha-beta T cell	87
intestinal tuft cell	CD8-positive, alpha-beta T cell	98
intestinal tuft cell	enterocyte of epithelium of large intestine	163
intestinal tuft cell	fibroblast	139
intestinal tuft cell	gut endothelial cell	69
intestinal tuft cell	intestinal crypt stem cell of large intestine	97
intestinal tuft cell	intestinal enteroendocrine cell	70
intestinal tuft cell	large intestine goblet cell	146
intestinal tuft cell	mast cell	15
intestinal tuft cell	monocyte	92
intestinal tuft cell	neutrophil	16
intestinal tuft cell	paneth cell of colon	88
intestinal tuft cell	plasma cell	22
intestinal tuft cell	transit amplifying cell of colon	84
large intestine goblet cell	B cell	152
large intestine goblet cell	CD4-positive, alpha-beta T cell	206
large intestine goblet cell	CD8-positive, alpha-beta T cell	229
large intestine goblet cell	enterocyte of epithelium of large intestine	419
large intestine goblet cell	fibroblast	350
large intestine goblet cell	gut endothelial cell	162
large intestine goblet cell	intestinal crypt stem cell of large intestine	217
large intestine goblet cell	intestinal enteroendocrine cell	149
large intestine goblet cell	intestinal tuft cell	140
large intestine goblet cell	mast cell	39
large intestine goblet cell	monocyte	233
large intestine goblet cell	neutrophil	34
large intestine goblet cell	paneth cell of colon	196
large intestine goblet cell	plasma cell	62
large intestine goblet cell	transit amplifying cell of colon	177
mast cell	B cell	17
mast cell	CD4-positive, alpha-beta T cell	26
mast cell	CD8-positive, alpha-beta T cell	27
mast cell	enterocyte of epithelium of large intestine	40
mast cell	fibroblast	33
mast cell	gut endothelial cell	19
mast cell	intestinal crypt stem cell of large intestine	17
mast cell	intestinal enteroendocrine cell	13
mast cell	intestinal tuft cell	14
mast cell	large intestine goblet cell	31
mast cell	monocyte	18
mast cell	neutrophil	9
mast cell	paneth cell of colon	20
mast cell	plasma cell	8
mast cell	transit amplifying cell of colon	19
monocyte	B cell	103
monocyte	CD4-positive, alpha-beta T cell	138
monocyte	CD8-positive, alpha-beta T cell	143
monocyte	enterocyte of epithelium of large intestine	282
monocyte	fibroblast	235
monocyte	gut endothelial cell	107
monocyte	intestinal crypt stem cell of large intestine	156
monocyte	intestinal enteroendocrine cell	106
monocyte	intestinal tuft cell	108
monocyte	large intestine goblet cell	232
monocyte	mast cell	24
monocyte	neutrophil	28
monocyte	paneth cell of colon	131
monocyte	plasma cell	42
monocyte	transit amplifying cell of colon	119
neutrophil	B cell	23
neutrophil	CD4-positive, alpha-beta T cell	27
neutrophil	CD8-positive, alpha-beta T cell	28
neutrophil	enterocyte of epithelium of large intestine	45
neutrophil	fibroblast	33
neutrophil	gut endothelial cell	20
neutrophil	intestinal crypt stem cell of large intestine	21
neutrophil	intestinal enteroendocrine cell	14
neutrophil	intestinal tuft cell	12
neutrophil	large intestine goblet cell	36
neutrophil	mast cell	8
neutrophil	monocyte	15
neutrophil	paneth cell of colon	21
neutrophil	plasma cell	10
neutrophil	transit amplifying cell of colon	18
paneth cell of colon	B cell	106
paneth cell of colon	CD4-positive, alpha-beta T cell	141
paneth cell of colon	CD8-positive, alpha-beta T cell	167
paneth cell of colon	enterocyte of epithelium of large intestine	306
paneth cell of colon	fibroblast	257
paneth cell of colon	gut endothelial cell	114
paneth cell of colon	intestinal crypt stem cell of large intestine	161
paneth cell of colon	intestinal enteroendocrine cell	109
paneth cell of colon	intestinal tuft cell	104
paneth cell of colon	large intestine goblet cell	273
paneth cell of colon	mast cell	30
paneth cell of colon	monocyte	168
paneth cell of colon	neutrophil	28
paneth cell of colon	plasma cell	45
paneth cell of colon	transit amplifying cell of colon	128
plasma cell	B cell	50
plasma cell	CD4-positive, alpha-beta T cell	61
plasma cell	CD8-positive, alpha-beta T cell	61
plasma cell	enterocyte of epithelium of large intestine	98
plasma cell	fibroblast	72
plasma cell	gut endothelial cell	44
plasma cell	intestinal crypt stem cell of large intestine	48
plasma cell	intestinal enteroendocrine cell	27
plasma cell	intestinal tuft cell	30
plasma cell	large intestine goblet cell	71
plasma cell	mast cell	14
plasma cell	monocyte	46
plasma cell	neutrophil	21
plasma cell	paneth cell of colon	41
plasma cell	transit amplifying cell of colon	38
transit amplifying cell of colon	B cell	92
transit amplifying cell of colon	CD4-positive, alpha-beta T cell	120
transit amplifying cell of colon	CD8-positive, alpha-beta T cell	128
transit amplifying cell of colon	enterocyte of epithelium of large intestine	245
transit amplifying cell of colon	fibroblast	208
transit amplifying cell of colon	gut endothelial cell	91
transit amplifying cell of colon	intestinal crypt stem cell of large intestine	139
transit amplifying cell of colon	intestinal enteroendocrine cell	92
transit amplifying cell of colon	intestinal tuft cell	96
transit amplifying cell of colon	large intestine goblet cell	208
transit amplifying cell of colon	mast cell	25
transit amplifying cell of colon	monocyte	138
transit amplifying cell of colon	neutrophil	23
transit amplifying cell of colon	paneth cell of colon	118
transit amplifying cell of colon	plasma cell	40
