	I	pval_norm	var_norm	pval_norm_fdr_bh
ENSG00000273472.2	0.0023864447982417584	0.0	4.544198643041706e-08	0.0
TUSC3	0.002385881005201877	0.0	4.544198643041706e-08	0.0
UBXN4	0.0023856792534060886	0.0	4.544198643041706e-08	0.0
THUMPD1	0.002385517958940338	0.0	4.544198643041706e-08	0.0
EWSR1	0.0023846867256233075	0.0	4.544198643041706e-08	0.0
SYS1	0.002384036853357117	0.0	4.544198643041706e-08	0.0
MRPL48	0.0023835870126643227	0.0	4.544198643041706e-08	0.0
JAK3	0.002382380238331435	0.0	4.544198643041706e-08	0.0
DCAF5	0.0023819455762194605	0.0	4.544198643041706e-08	0.0
EIF4E3	0.002381111866428212	0.0	4.544198643041706e-08	0.0
CMPK1	0.0023804715356490576	0.0	4.544198643041706e-08	0.0
CD244	0.0023802940525476774	0.0	4.544198643041706e-08	0.0
CACNA2D3	0.0023796781138787026	0.0	4.544198643041706e-08	0.0
RMDN3	0.002378763625585461	0.0	4.544198643041706e-08	0.0
TMEM52	0.0023771532842759954	0.0	4.544198643041706e-08	0.0
LARP1	0.002376912948757357	0.0	4.544198643041706e-08	0.0
CENPI	0.0023768166275016773	0.0	4.544198643041706e-08	0.0
UNC5B	0.002376732545339851	0.0	4.544198643041706e-08	0.0
WHAMMP2	0.002376721882745086	0.0	4.544198643041706e-08	0.0
MEG3	0.0023765971904328663	0.0	4.544198643041706e-08	0.0
CNTNAP2	0.0023761563426769163	0.0	4.544198643041706e-08	0.0
FAAH2	0.0023759616841189817	0.0	4.544198643041706e-08	0.0
RB1	0.002375901249841464	0.0	4.544198643041706e-08	0.0
H2BC10	0.0023755005149424043	0.0	4.544198643041706e-08	0.0
PUSL1	0.002374619413349335	0.0	4.544198643041706e-08	0.0
CALCOCO1	0.0023742482755601227	0.0	4.544198643041706e-08	0.0
YIPF5	0.002374092265816675	0.0	4.544198643041706e-08	0.0
TRGV2	0.002373600927687969	0.0	4.544198643041706e-08	0.0
ZG16B	0.0023734647853209277	0.0	4.544198643041706e-08	0.0
NDEL1	0.0023734081132085875	0.0	4.544198643041706e-08	0.0
ZGLP1	0.0023724043616102945	0.0	4.544198643041706e-08	0.0
CDH11	0.0023722146222660877	0.0	4.544198643041706e-08	0.0
SEMA6C	0.0023721657170031256	0.0	4.544198643041706e-08	0.0
SNHG17	0.002371924144900397	0.0	4.544198643041706e-08	0.0
CACUL1	0.002371856428009785	0.0	4.544198643041706e-08	0.0
TICAM2-AS1	0.0023713598459251654	0.0	4.544198643041706e-08	0.0
BCAN-AS2	0.0023710876275001556	0.0	4.544198643041706e-08	0.0
LRRC8D	0.002370875862114022	0.0	4.544198643041706e-08	0.0
INPP1	0.002370660219331254	0.0	4.544198643041706e-08	0.0
LRP3	0.0023704933317072172	0.0	4.544198643041706e-08	0.0
RNF213	0.002370348349510158	0.0	4.544198643041706e-08	0.0
ICAM4	0.002369921751085632	0.0	4.544198643041706e-08	0.0
BICD2	0.0023698025767153836	0.0	4.544198643041706e-08	0.0
ENSG00000271936.1	0.002369769571238998	0.0	4.544198643041706e-08	0.0
IGKV2-28	0.002369742758488217	0.0	4.544198643041706e-08	0.0
ELN	0.002367706986383251	0.0	4.544198643041706e-08	0.0
CDC42BPA	0.0023673883513544236	0.0	4.544198643041706e-08	0.0
FPR2	0.002367352439515912	0.0	4.544198643041706e-08	0.0
ZNF664	0.002367287960937756	0.0	4.544198643041706e-08	0.0
FOSL1	0.0023668675999462875	0.0	4.544198643041706e-08	0.0
PDE8A	0.002366714222609003	0.0	4.544198643041706e-08	0.0
DDX1	0.0023664695686841913	0.0	4.544198643041706e-08	0.0
GIPC3	0.002366199792403337	0.0	4.544198643041706e-08	0.0
MYOC	0.002365720568448495	0.0	4.544198643041706e-08	0.0
SC5D	0.0023656496197410355	0.0	4.544198643041706e-08	0.0
FAHD2B	0.0023652756602994345	0.0	4.544198643041706e-08	0.0
BOLA2B	0.0023652558616805244	0.0	4.544198643041706e-08	0.0
DOK1	0.0023638883723813074	0.0	4.544198643041706e-08	0.0
IGHV3OR16-13	0.0023630248538025456	0.0	4.544198643041706e-08	0.0
UBC	0.0023622814910973984	0.0	4.544198643041706e-08	0.0
PNMA1	0.0023620872482542307	0.0	4.544198643041706e-08	0.0
NLN	0.0023619993137381436	0.0	4.544198643041706e-08	0.0
GNAI1	0.002360537704996476	0.0	4.544198643041706e-08	0.0
CCDC18	0.002360528823576525	0.0	4.544198643041706e-08	0.0
CD46	0.0023599630608151906	0.0	4.544198643041706e-08	0.0
C16orf54	0.0023598911863306335	0.0	4.544198643041706e-08	0.0
CMIP	0.0023588792774127463	0.0	4.544198643041706e-08	0.0
PYCR3	0.002358457175087425	0.0	4.544198643041706e-08	0.0
SLC25A13	0.0023582127992684207	0.0	4.544198643041706e-08	0.0
NUP214	0.002358042255794907	0.0	4.544198643041706e-08	0.0
PAICSP4	0.0023573967374064266	0.0	4.544198643041706e-08	0.0
PAQR8	0.0023564345053762627	0.0	4.544198643041706e-08	0.0
MAP4K3	0.0023563324542871544	0.0	4.544198643041706e-08	0.0
CIAO2B	0.002355851719262938	0.0	4.544198643041706e-08	0.0
PDCL3	0.0023558322727804154	0.0	4.544198643041706e-08	0.0
ZNF516	0.002355297168012372	0.0	4.544198643041706e-08	0.0
BBX	0.002355216101559002	0.0	4.544198643041706e-08	0.0
POLR2J	0.0023545804378616074	0.0	4.544198643041706e-08	0.0
ADAM33	0.002354481134979574	0.0	4.544198643041706e-08	0.0
BATF3	0.0023535998866909312	0.0	4.544198643041706e-08	0.0
HOXA5	0.0023535402202520452	0.0	4.544198643041706e-08	0.0
CACNA1I	0.002353363865175268	0.0	4.544198643041706e-08	0.0
SUMO2	0.002353303322450638	0.0	4.544198643041706e-08	0.0
TDRD3	0.002352980142568614	0.0	4.544198643041706e-08	0.0
ERRFI1	0.0023528054462406954	0.0	4.544198643041706e-08	0.0
LINC02446	0.002352362784070212	0.0	4.544198643041706e-08	0.0
NOP14	0.0023518737671663023	0.0	4.544198643041706e-08	0.0
MCCC2	0.0023512751058553235	0.0	4.544198643041706e-08	0.0
SLPI	0.002350715519695262	0.0	4.544198643041706e-08	0.0
ELOVL7	0.002350605013197327	0.0	4.544198643041706e-08	0.0
IGKV1D-27	0.0023502353669218002	0.0	4.544198643041706e-08	0.0
ENSG00000279088.2	0.0023497563490076792	0.0	4.544198643041706e-08	0.0
TNFRSF21	0.002348935509603886	0.0	4.544198643041706e-08	0.0
CCDC149	0.0023489175562981923	0.0	4.544198643041706e-08	0.0
CHD7	0.002348528697182889	0.0	4.544198643041706e-08	0.0
PLSCR3	0.002347839943432291	0.0	4.544198643041706e-08	0.0
GBP4	0.0023476131169504443	0.0	4.544198643041706e-08	0.0
CHMP5	0.002347418328865926	0.0	4.544198643041706e-08	0.0
ENSG00000279319.1	0.002347259100172883	0.0	4.544198643041706e-08	0.0
CABLES1	0.002347025740760546	0.0	4.544198643041706e-08	0.0
DZIP1L	0.00234696759116078	0.0	4.544198643041706e-08	0.0
PAM16	0.0023464903118430454	0.0	4.544198643041706e-08	0.0
ERI3	0.002346324521548244	0.0	4.544198643041706e-08	0.0
CHMP4B	0.0023462289223416914	0.0	4.544198643041706e-08	0.0
PARP12	0.0023459435426163096	0.0	4.544198643041706e-08	0.0
SF3A1	0.002345814513382796	0.0	4.544198643041706e-08	0.0
ENSG00000279196.1	0.002345415615465783	0.0	4.544198643041706e-08	0.0
EID1	0.0023451032747287856	0.0	4.544198643041706e-08	0.0
NECAP2	0.0023424714943900077	0.0	4.544198643041706e-08	0.0
RAB14	0.00234201464500045	0.0	4.544198643041706e-08	0.0
SLC45A3	0.0023418807039453167	0.0	4.544198643041706e-08	0.0
OSBPL5	0.0023412499503690227	0.0	4.544198643041706e-08	0.0
TMEM64	0.0023411839852027754	0.0	4.544198643041706e-08	0.0
FAM13C	0.002341147246395332	0.0	4.544198643041706e-08	0.0
DPYD	0.0023409496933939028	0.0	4.544198643041706e-08	0.0
ABL1	0.002340748010828619	0.0	4.544198643041706e-08	0.0
IGKV2D-28	0.0023403338694405816	0.0	4.544198643041706e-08	0.0
FAM162B	0.0023403019908247572	0.0	4.544198643041706e-08	0.0
CHML	0.002339400533416712	0.0	4.544198643041706e-08	0.0
ENSG00000271204.1	0.0023386090389964282	0.0	4.544198643041706e-08	0.0
UQCRFS1P1	0.002338320472000879	0.0	4.544198643041706e-08	0.0
RPL27A	0.002338264801478204	0.0	4.544198643041706e-08	0.0
TLE4	0.002337778592516446	0.0	4.544198643041706e-08	0.0
ROBO3	0.002336588050865981	0.0	4.544198643041706e-08	0.0
KIAA1217	0.002336199231793985	0.0	4.544198643041706e-08	0.0
SYF2	0.002335460437224228	0.0	4.544198643041706e-08	0.0
CERS6	0.0023349078053404625	0.0	4.544198643041706e-08	0.0
SUMF2	0.0023347830713160104	0.0	4.544198643041706e-08	0.0
MAD1L1	0.0023347039395300298	0.0	4.544198643041706e-08	0.0
RAB12	0.002334311397793112	0.0	4.544198643041706e-08	0.0
BST1	0.002334102580067289	0.0	4.544198643041706e-08	0.0
GGCX	0.0023339259099104687	0.0	4.544198643041706e-08	0.0
CFAP119	0.0023335435204577134	0.0	4.544198643041706e-08	0.0
SERPINF2	0.0023321359726119206	0.0	4.544198643041706e-08	0.0
MIR3945HG	0.002331861623332237	0.0	4.544198643041706e-08	0.0
LARP4	0.0023314649707892707	0.0	4.544198643041706e-08	0.0
VIM-AS1	0.0023314502696763707	0.0	4.544198643041706e-08	0.0
STXBP6	0.002331230637791488	0.0	4.544198643041706e-08	0.0
GJA1	0.0023310212373855344	0.0	4.544198643041706e-08	0.0
ZNF205	0.0023306569757721345	0.0	4.544198643041706e-08	0.0
REST	0.0023306382169505377	0.0	4.544198643041706e-08	0.0
SPG21	0.002330556071476104	0.0	4.544198643041706e-08	0.0
PCDH18	0.0023292075116941786	0.0	4.544198643041706e-08	0.0
H2AC6	0.002328829730371076	0.0	4.544198643041706e-08	0.0
LRBA	0.0023285077813273067	0.0	4.544198643041706e-08	0.0
MDFI	0.0023281180664347597	0.0	4.544198643041706e-08	0.0
H4C9	0.002327806493589504	0.0	4.544198643041706e-08	0.0
ST3GAL4	0.0023272763745947177	0.0	4.544198643041706e-08	0.0
TBC1D9B	0.002326804349784445	0.0	4.544198643041706e-08	0.0
ENSG00000226471.7	0.0023246139578399164	0.0	4.544198643041706e-08	0.0
PSMD9	0.002324226397760591	0.0	4.544198643041706e-08	0.0
RNF157	0.002324206251022388	0.0	4.544198643041706e-08	0.0
SLC35F2	0.002324181987625147	0.0	4.544198643041706e-08	0.0
RHEB	0.002323730643577903	0.0	4.544198643041706e-08	0.0
STUM	0.002323114870927599	0.0	4.544198643041706e-08	0.0
RNF216	0.0023225767161602555	0.0	4.544198643041706e-08	0.0
PTGR1	0.002322348884817736	0.0	4.544198643041706e-08	0.0
CCNG1	0.0023222464375996445	0.0	4.544198643041706e-08	0.0
TSFM	0.0023221311658061013	0.0	4.544198643041706e-08	0.0
SAYSD1	0.0023220940215670513	0.0	4.544198643041706e-08	0.0
ENSG00000255428.1	0.0023220106453583017	0.0	4.544198643041706e-08	0.0
TMA16	0.002321945388520478	0.0	4.544198643041706e-08	0.0
SHFL	0.002321927606039475	0.0	4.544198643041706e-08	0.0
ENSG00000254929.6	0.0023208511593633026	0.0	4.544198643041706e-08	0.0
ACER3	0.00232084743953616	0.0	4.544198643041706e-08	0.0
TMEM218	0.0023206890373299355	0.0	4.544198643041706e-08	0.0
RPS3AP43	0.0023206623905247924	0.0	4.544198643041706e-08	0.0
BCORP1_ENSG00000215580	0.0023204506716340795	0.0	4.544198643041706e-08	0.0
TMF1	0.0023199756646477346	0.0	4.544198643041706e-08	0.0
FURIN	0.00231864454553237	0.0	4.544198643041706e-08	0.0
CLEC4A	0.0023181800046680107	0.0	4.544198643041706e-08	0.0
IL18RAP	0.0023178250462426923	0.0	4.544198643041706e-08	0.0
WDR45	0.0023168658427089213	0.0	4.544198643041706e-08	0.0
ZNF397	0.0023163693150068955	0.0	4.544198643041706e-08	0.0
MAGI1	0.002316270219481147	0.0	4.544198643041706e-08	0.0
ENSG00000237422.3	0.0023159688293905496	0.0	4.544198643041706e-08	0.0
SH3PXD2A	0.00231549587242236	0.0	4.544198643041706e-08	0.0
COL16A1	0.002315267014438336	0.0	4.544198643041706e-08	0.0
NEDD4L	0.002314105944792225	0.0	4.544198643041706e-08	0.0
ENSG00000265334.1	0.0023135543913088887	0.0	4.544198643041706e-08	0.0
APPL2	0.002313366598688258	0.0	4.544198643041706e-08	0.0
CARD19	0.0023133495270293816	0.0	4.544198643041706e-08	0.0
SHROOM1	0.002313240794519221	0.0	4.544198643041706e-08	0.0
NLRP6	0.002313200724584112	0.0	4.544198643041706e-08	0.0
MEX3C	0.0023130207435837417	0.0	4.544198643041706e-08	0.0
TRIM35	0.002312934308064745	0.0	4.544198643041706e-08	0.0
NUDT14	0.002312921327565838	0.0	4.544198643041706e-08	0.0
ENSG00000244676.5	0.002312762420033723	0.0	4.544198643041706e-08	0.0
CRACR2B	0.0023121776214559283	0.0	4.544198643041706e-08	0.0
HNRNPU	0.002311713009022263	0.0	4.544198643041706e-08	0.0
GAS6-AS1	0.002310986360868047	0.0	4.544198643041706e-08	0.0
SESN2	0.002310580249981758	0.0	4.544198643041706e-08	0.0
PHLDA3	0.002310498438221041	0.0	4.544198643041706e-08	0.0
RGS18	0.0023104416076047012	0.0	4.544198643041706e-08	0.0
DLGAP4	0.002309986199221418	0.0	4.544198643041706e-08	0.0
GAR1	0.0023095185623656436	0.0	4.544198643041706e-08	0.0
FCGR3B	0.002309371933507499	0.0	4.544198643041706e-08	0.0
ENSG00000267601.1	0.002308903636102233	0.0	4.544198643041706e-08	0.0
ESR1	0.0023087397037621594	0.0	4.544198643041706e-08	0.0
MTMR11	0.0023081079934107185	0.0	4.544198643041706e-08	0.0
GANC	0.002308090064881904	0.0	4.544198643041706e-08	0.0
PLSCR1	0.0023080169386981366	0.0	4.544198643041706e-08	0.0
NR5A2	0.002307413466150498	0.0	4.544198643041706e-08	0.0
BGN	0.0023071558171549973	0.0	4.544198643041706e-08	0.0
CRTC3-AS1	0.002307064161594613	0.0	4.544198643041706e-08	0.0
OVCA2	0.002306788817608147	0.0	4.544198643041706e-08	0.0
KCTD17	0.002306742403044715	0.0	4.544198643041706e-08	0.0
B4GALT7	0.002306026529813184	0.0	4.544198643041706e-08	0.0
LRWD1	0.0023058969591407043	0.0	4.544198643041706e-08	0.0
NAPA-AS1	0.002305632257670812	0.0	4.544198643041706e-08	0.0
BCAR1	0.0023054909034148047	0.0	4.544198643041706e-08	0.0
CUX1	0.002305140289989359	0.0	4.544198643041706e-08	0.0
DDI2	0.0023049682690112865	0.0	4.544198643041706e-08	0.0
TNR	0.002304497963603093	0.0	4.544198643041706e-08	0.0
EZH1	0.0023044434753702655	0.0	4.544198643041706e-08	0.0
HNRNPA2B1	0.0023043308636804187	0.0	4.544198643041706e-08	0.0
POLD1	0.0023041410628983935	0.0	4.544198643041706e-08	0.0
BICDL3P	0.0023041084558668825	0.0	4.544198643041706e-08	0.0
NIBAN2	0.002304073484846786	0.0	4.544198643041706e-08	0.0
CCSER1	0.002303581287188214	0.0	4.544198643041706e-08	0.0
ABHD13	0.0023034362885171055	0.0	4.544198643041706e-08	0.0
MKKS_ENSG00000125863	0.0023033133726603275	0.0	4.544198643041706e-08	0.0
FAAP24	0.002303046143023918	0.0	4.544198643041706e-08	0.0
KIF21A	0.0023027937220577283	0.0	4.544198643041706e-08	0.0
HSPA6	0.0023026114686863007	0.0	4.544198643041706e-08	0.0
ICOSLG	0.0023023354284519852	0.0	4.544198643041706e-08	0.0
CDCA4	0.002301599717381474	0.0	4.544198643041706e-08	0.0
TOMM20P4	0.002300923888536294	0.0	4.544198643041706e-08	0.0
ERGIC1	0.0023003618911838198	0.0	4.544198643041706e-08	0.0
ANGPTL2	0.002300283032584204	0.0	4.544198643041706e-08	0.0
MVB12B	0.00229959997232566	0.0	4.544198643041706e-08	0.0
ZNF532	0.002299485108270491	0.0	4.544198643041706e-08	0.0
GCNT2	0.0022993962986244385	0.0	4.544198643041706e-08	0.0
JADE2	0.0022993602315491348	0.0	4.544198643041706e-08	0.0
DNAJC13	0.002299313511986398	0.0	4.544198643041706e-08	0.0
ENSG00000227615.1	0.0022989297490905035	0.0	4.544198643041706e-08	0.0
SYT9-AS1	0.002298717111074853	0.0	4.544198643041706e-08	0.0
ENSG00000258875.6	0.002298011243600134	0.0	4.544198643041706e-08	0.0
DDAH1	0.0022979964653074836	0.0	4.544198643041706e-08	0.0
SMARCA4	0.0022974346251799643	0.0	4.544198643041706e-08	0.0
TMEM223	0.0022971107874870055	0.0	4.544198643041706e-08	0.0
PPP1R12C	0.002296662512307108	0.0	4.544198643041706e-08	0.0
AMOTL1	0.002296604047651133	0.0	4.544198643041706e-08	0.0
ELL	0.002296512782142979	0.0	4.544198643041706e-08	0.0
DUSP5-DT	0.0022953705393008914	0.0	4.544198643041706e-08	0.0
LRCH1	0.0022941983859954473	0.0	4.544198643041706e-08	0.0
CLDN23	0.002293531368191724	0.0	4.544198643041706e-08	0.0
RBMX	0.002293284838698965	0.0	4.544198643041706e-08	0.0
LASP1	0.002293264606216284	0.0	4.544198643041706e-08	0.0
EFEMP2	0.002292915718312992	0.0	4.544198643041706e-08	0.0
ZSWIM8	0.0022927975750093596	0.0	4.544198643041706e-08	0.0
CASKIN2	0.0022925001726778805	0.0	4.544198643041706e-08	0.0
KLK4	0.0022922136469795953	0.0	4.544198643041706e-08	0.0
SETMAR	0.002292159589139707	0.0	4.544198643041706e-08	0.0
RRP1B	0.002291996040176067	0.0	4.544198643041706e-08	0.0
ENSG00000270055.1	0.002291677541089279	0.0	4.544198643041706e-08	0.0
NFE2L3	0.002291439891475715	0.0	4.544198643041706e-08	0.0
ESD	0.002290774083676693	0.0	4.544198643041706e-08	0.0
ENSG00000215154.8	0.0022897045691811515	0.0	4.544198643041706e-08	0.0
SOCS3	0.0022891061205619688	0.0	4.544198643041706e-08	0.0
FMNL1	0.0022883940092314216	0.0	4.544198643041706e-08	0.0
CHMP1B	0.002288304722432026	0.0	4.544198643041706e-08	0.0
MPND	0.002288253356457106	0.0	4.544198643041706e-08	0.0
ANKLE1	0.0022882417760393633	0.0	4.544198643041706e-08	0.0
SUPT5H	0.0022876706330696023	0.0	4.544198643041706e-08	0.0
CD58	0.00228752736158612	0.0	4.544198643041706e-08	0.0
MICAL2	0.002286463445581972	0.0	4.544198643041706e-08	0.0
LCP1	0.0022859903023480454	0.0	4.544198643041706e-08	0.0
HCG11	0.002285937974633195	0.0	4.544198643041706e-08	0.0
KLRF1	0.0022857108977342856	0.0	4.544198643041706e-08	0.0
TMX2	0.0022856727277638794	0.0	4.544198643041706e-08	0.0
DVL3	0.0022849829795169078	0.0	4.544198643041706e-08	0.0
SS18L2	0.002284897861341344	0.0	4.544198643041706e-08	0.0
EEF1G	0.0022845890291751042	0.0	4.544198643041706e-08	0.0
C3orf70	0.00228456390035666	0.0	4.544198643041706e-08	0.0
TRAV12-3	0.002284185594020039	0.0	4.544198643041706e-08	0.0
SMAD6	0.0022836584414366277	0.0	4.544198643041706e-08	0.0
CNTFR	0.002283000261600567	0.0	4.544198643041706e-08	0.0
TMEM263	0.0022822910027461975	0.0	4.544198643041706e-08	0.0
FBXO5	0.0022821939515083683	0.0	4.544198643041706e-08	0.0
ALDH7A1	0.002280560951936638	0.0	4.544198643041706e-08	0.0
ENSG00000197476.3	0.0022800640581676383	0.0	4.544198643041706e-08	0.0
GBGT1	0.002279715486816501	0.0	4.544198643041706e-08	0.0
GKAP1	0.0022796591792249507	0.0	4.544198643041706e-08	0.0
RPS10	0.0022795680492304084	0.0	4.544198643041706e-08	0.0
RN7SL258P	0.002279266461856808	0.0	4.544198643041706e-08	0.0
BAG6	0.0022790533055005325	0.0	4.544198643041706e-08	0.0
F11R	0.002278721553793315	0.0	4.544198643041706e-08	0.0
MICAL1	0.002278684562103206	0.0	4.544198643041706e-08	0.0
CADM2	0.0022786130080083076	0.0	4.544198643041706e-08	0.0
BMP1	0.002278489345595451	0.0	4.544198643041706e-08	0.0
EIF4A1P2	0.0022783953605026324	0.0	4.544198643041706e-08	0.0
GPC3	0.0022775931307456457	0.0	4.544198643041706e-08	0.0
ATG9B	0.002277511550675876	0.0	4.544198643041706e-08	0.0
CAPN10-DT	0.0022771197789816207	0.0	4.544198643041706e-08	0.0
PIR	0.0022769136176720582	0.0	4.544198643041706e-08	0.0
PRKAA1	0.002276707483476935	0.0	4.544198643041706e-08	0.0
ILRUN	0.002276662082251676	0.0	4.544198643041706e-08	0.0
TBRG1	0.0022765546175735497	0.0	4.544198643041706e-08	0.0
GGT5	0.002276170147958337	0.0	4.544198643041706e-08	0.0
ZNF91	0.0022761515292172643	0.0	4.544198643041706e-08	0.0
FDFT1	0.0022759344443946117	0.0	4.544198643041706e-08	0.0
KLHDC2	0.0022757861541256768	0.0	4.544198643041706e-08	0.0
ANXA3	0.0022756729794274995	0.0	4.544198643041706e-08	0.0
EDNRB	0.0022756429107579483	0.0	4.544198643041706e-08	0.0
SHISA5	0.002275623139747659	0.0	4.544198643041706e-08	0.0
EPHA4	0.002275498550944	0.0	4.544198643041706e-08	0.0
TRBV7-3	0.0022745984851666756	0.0	4.544198643041706e-08	0.0
PLA2G4C	0.0022737156482604613	0.0	4.544198643041706e-08	0.0
ZNF580	0.0022725404255158304	0.0	4.544198643041706e-08	0.0
TMED1	0.0022723827832153085	0.0	4.544198643041706e-08	0.0
TMEM38A	0.002270736617669737	0.0	4.544198643041706e-08	0.0
SERP1	0.002270607307049915	0.0	4.544198643041706e-08	0.0
IGHV3-52	0.0022697830669580056	0.0	4.544198643041706e-08	0.0
C2CD2	0.0022697138296956906	0.0	4.544198643041706e-08	0.0
SLC38A2	0.0022694910913463318	0.0	4.544198643041706e-08	0.0
PPP1R18	0.002268263898921997	0.0	4.544198643041706e-08	0.0
ATP6AP2	0.0022673831477997117	0.0	4.544198643041706e-08	0.0
INTS13	0.002267255152390105	0.0	4.544198643041706e-08	0.0
ARPC5	0.0022667647754228363	0.0	4.544198643041706e-08	0.0
HTR2B	0.002266467094891847	0.0	4.544198643041706e-08	0.0
IGKV1OR2-6	0.002266346794374411	0.0	4.544198643041706e-08	0.0
CATSPER1	0.002265849940848313	0.0	4.544198643041706e-08	0.0
MXD1	0.002265693996986642	0.0	4.544198643041706e-08	0.0
ADAMTS6	0.002265512931797083	0.0	4.544198643041706e-08	0.0
SLC17A5	0.002265388445701449	0.0	4.544198643041706e-08	0.0
PATZ1	0.0022652869433986067	0.0	4.544198643041706e-08	0.0
SHOC2	0.002264337310847088	0.0	4.544198643041706e-08	0.0
ENSG00000237493.3	0.00226389360881733	0.0	4.544198643041706e-08	0.0
WDR11	0.002263508072361715	0.0	4.544198643041706e-08	0.0
SNX30	0.0022631688495312794	0.0	4.544198643041706e-08	0.0
CKAP5	0.0022614826099895823	0.0	4.544198643041706e-08	0.0
ATOSA	0.0022612605442467737	0.0	4.544198643041706e-08	0.0
RIOK3	0.002260658578284855	0.0	4.544198643041706e-08	0.0
CCDC59	0.0022606493202869467	0.0	4.544198643041706e-08	0.0
ZCCHC14	0.0022602246773371754	0.0	4.544198643041706e-08	0.0
ADGRE5	0.0022597675071287992	0.0	4.544198643041706e-08	0.0
CALHM3	0.002259741225669633	0.0	4.544198643041706e-08	0.0
NT5C3B	0.002259518498353328	0.0	4.544198643041706e-08	0.0
API5	0.0022592501291342697	0.0	4.544198643041706e-08	0.0
CDKN2D	0.0022589392666147313	0.0	4.544198643041706e-08	0.0
MEOX1	0.002258876023025305	0.0	4.544198643041706e-08	0.0
BCL2L1	0.0022587489432808567	0.0	4.544198643041706e-08	0.0
FTH1P4	0.0022586224233683036	0.0	4.544198643041706e-08	0.0
ACYP2	0.002258295697310203	0.0	4.544198643041706e-08	0.0
APPL1	0.0022580670540315144	0.0	4.544198643041706e-08	0.0
CDK16	0.002257304525754476	0.0	4.544198643041706e-08	0.0
SLC8B1	0.002256891497462589	0.0	4.544198643041706e-08	0.0
ITPKC	0.0022560889622984712	0.0	4.544198643041706e-08	0.0
LYPLA1	0.0022552464930910157	0.0	4.544198643041706e-08	0.0
CACNA1A	0.0022550389240365235	0.0	4.544198643041706e-08	0.0
LMO7	0.002255008911791721	0.0	4.544198643041706e-08	0.0
SRP9P1	0.0022545990930691513	0.0	4.544198643041706e-08	0.0
COL24A1	0.002253458657884578	0.0	4.544198643041706e-08	0.0
PHF12	0.002252834860347906	0.0	4.544198643041706e-08	0.0
TRUB2	0.0022524945251577327	0.0	4.544198643041706e-08	0.0
MPST	0.002252349168591521	0.0	4.544198643041706e-08	0.0
SELENOF	0.0022523139817372958	0.0	4.544198643041706e-08	0.0
CDC123	0.002252134345396737	0.0	4.544198643041706e-08	0.0
RUSC2	0.002252070638326076	0.0	4.544198643041706e-08	0.0
CLEC4G	0.002250427315625311	0.0	4.544198643041706e-08	0.0
ELP6	0.0022503818326378255	0.0	4.544198643041706e-08	0.0
NXF1	0.002250056700857355	0.0	4.544198643041706e-08	0.0
SNRNP70	0.0022495808390228626	0.0	4.544198643041706e-08	0.0
DUSP6	0.002248677846776575	0.0	4.544198643041706e-08	0.0
UBE2J2	0.0022481329720384735	0.0	4.544198643041706e-08	0.0
ENSG00000224628.2	0.0022479551478669937	0.0	4.544198643041706e-08	0.0
SH3BP1	0.002247783247961771	0.0	4.544198643041706e-08	0.0
GALNT11	0.00224775013508157	0.0	4.544198643041706e-08	0.0
PPDPF	0.002247315284270098	0.0	4.544198643041706e-08	0.0
IL1RL2	0.0022473025516475914	0.0	4.544198643041706e-08	0.0
PDE9A	0.0022472403673024213	0.0	4.544198643041706e-08	0.0
UBR4	0.0022472249581601046	0.0	4.544198643041706e-08	0.0
C1orf21	0.0022471975217708186	0.0	4.544198643041706e-08	0.0
RELA	0.0022469102661239423	0.0	4.544198643041706e-08	0.0
MMP24OS	0.0022461211382075845	0.0	4.544198643041706e-08	0.0
EIPR1	0.0022460608094847616	0.0	4.544198643041706e-08	0.0
ITPK1	0.002245795337587899	0.0	4.544198643041706e-08	0.0
ACSF2	0.00224562897615348	0.0	4.544198643041706e-08	0.0
DRAM1	0.0022455211379803367	0.0	4.544198643041706e-08	0.0
ROM1	0.002245183588135914	0.0	4.544198643041706e-08	0.0
BACH2	0.0022451092701259974	0.0	4.544198643041706e-08	0.0
MEOX2	0.0022450518108098477	0.0	4.544198643041706e-08	0.0
ZFYVE21	0.002244596470935439	0.0	4.544198643041706e-08	0.0
UNC13B	0.002244026407416379	0.0	4.544198643041706e-08	0.0
ENSG00000274712.3	0.002243313298600016	0.0	4.544198643041706e-08	0.0
COA6	0.002243189328331506	0.0	4.544198643041706e-08	0.0
HOXA7	0.0022431580260771087	0.0	4.544198643041706e-08	0.0
METTL9	0.0022429111054250613	0.0	4.544198643041706e-08	0.0
ICA1	0.0022427316959590282	0.0	4.544198643041706e-08	0.0
NABP1	0.00224247662343169	0.0	4.544198643041706e-08	0.0
GTF2H5	0.0022424641471046596	0.0	4.544198643041706e-08	0.0
COL19A1	0.0022423421493032434	0.0	4.544198643041706e-08	0.0
ZNF423	0.002242335456425016	0.0	4.544198643041706e-08	0.0
SF3B5	0.0022418880680559524	0.0	4.544198643041706e-08	0.0
IGFBP3	0.0022417199564615715	0.0	4.544198643041706e-08	0.0
LARP6	0.002241707554194741	0.0	4.544198643041706e-08	0.0
APOL4	0.002241581675626163	0.0	4.544198643041706e-08	0.0
HEG1	0.0022405125513084673	0.0	4.544198643041706e-08	0.0
SUZ12	0.002240328886653074	0.0	4.544198643041706e-08	0.0
