	I	pval_norm	var_norm	pval_norm_fdr_bh
ENSG00000211957	0.009482292260015759	0.0	1.7309493467875537e-08	0.0
ENSG00000168275	0.009481455835337908	0.0	1.7309493467875537e-08	0.0
ENSG00000260442	0.00948062844873287	0.0	1.7309493467875537e-08	0.0
ENSG00000185963	0.00947979440918186	0.0	1.7309493467875537e-08	0.0
ENSG00000255760	0.009476221149380732	0.0	1.7309493467875537e-08	0.0
ENSG00000107731	0.009473953648585325	0.0	1.7309493467875537e-08	0.0
ENSG00000185798	0.009472549680303161	0.0	1.7309493467875537e-08	0.0
ENSG00000159111	0.009472504608183375	0.0	1.7309493467875537e-08	0.0
ENSG00000134824	0.009471273363627	0.0	1.7309493467875537e-08	0.0
ENSG00000108256	0.009468853439973633	0.0	1.7309493467875537e-08	0.0
ENSG00000259869	0.009467940001327913	0.0	1.7309493467875537e-08	0.0
ENSG00000111291	0.009466491350904082	0.0	1.7309493467875537e-08	0.0
ENSG00000166960	0.009459892359578193	0.0	1.7309493467875537e-08	0.0
ENSG00000168234	0.00945946996545403	0.0	1.7309493467875537e-08	0.0
ENSG00000100644	0.009459400298828318	0.0	1.7309493467875537e-08	0.0
ENSG00000107937	0.00945838053940184	0.0	1.7309493467875537e-08	0.0
ENSG00000082805	0.009457893121664479	0.0	1.7309493467875537e-08	0.0
ENSG00000131584	0.009456979961746947	0.0	1.7309493467875537e-08	0.0
ENSG00000196646	0.009456301039259202	0.0	1.7309493467875537e-08	0.0
ENSG00000134532	0.009454385292294367	0.0	1.7309493467875537e-08	0.0
ENSG00000151376	0.00945423831064765	0.0	1.7309493467875537e-08	0.0
ENSG00000164323	0.009447601426193119	0.0	1.7309493467875537e-08	0.0
ENSG00000110435	0.009446476166030946	0.0	1.7309493467875537e-08	0.0
ENSG00000049540	0.00944521529144718	0.0	1.7309493467875537e-08	0.0
ENSG00000140961	0.009443046535993803	0.0	1.7309493467875537e-08	0.0
ENSG00000272047	0.009439394438334445	0.0	1.7309493467875537e-08	0.0
ENSG00000083720	0.009438590150792424	0.0	1.7309493467875537e-08	0.0
ENSG00000138802	0.00943833901144451	0.0	1.7309493467875537e-08	0.0
ENSG00000010319	0.009434146603808436	0.0	1.7309493467875537e-08	0.0
ENSG00000116157	0.009431850182715595	0.0	1.7309493467875537e-08	0.0
ENSG00000095777	0.009431016170458223	0.0	1.7309493467875537e-08	0.0
ENSG00000214212	0.009430436603221855	0.0	1.7309493467875537e-08	0.0
ENSG00000230148	0.00942538279377175	0.0	1.7309493467875537e-08	0.0
ENSG00000164169	0.009425208339844194	0.0	1.7309493467875537e-08	0.0
ENSG00000138942	0.009419982230861376	0.0	1.7309493467875537e-08	0.0
ENSG00000164808	0.009416456919516746	0.0	1.7309493467875537e-08	0.0
ENSG00000198563	0.009411898884483199	0.0	1.7309493467875537e-08	0.0
ENSG00000130584	0.00941138539252872	0.0	1.7309493467875537e-08	0.0
ENSG00000117500	0.009410219267906948	0.0	1.7309493467875537e-08	0.0
ENSG00000173559	0.009409596344801329	0.0	1.7309493467875537e-08	0.0
ENSG00000197872	0.009406449906258498	0.0	1.7309493467875537e-08	0.0
ENSG00000185567	0.009398436602117885	0.0	1.7309493467875537e-08	0.0
ENSG00000167766	0.009397700380220721	0.0	1.7309493467875537e-08	0.0
ENSG00000169499	0.009394025308726546	0.0	1.7309493467875537e-08	0.0
ENSG00000187720	0.009391421516384486	0.0	1.7309493467875537e-08	0.0
ENSG00000121064	0.009390841475087551	0.0	1.7309493467875537e-08	0.0
ENSG00000134461	0.009388422124786001	0.0	1.7309493467875537e-08	0.0
ENSG00000140464	0.009383583582869719	0.0	1.7309493467875537e-08	0.0
ENSG00000176971	0.009382161329488542	0.0	1.7309493467875537e-08	0.0
ENSG00000186193	0.0093756782514726	0.0	1.7309493467875537e-08	0.0
ENSG00000083807	0.009374521676475787	0.0	1.7309493467875537e-08	0.0
ENSG00000132768	0.009372738505862503	0.0	1.7309493467875537e-08	0.0
ENSG00000104998	0.009372676890528718	0.0	1.7309493467875537e-08	0.0
ENSG00000198355	0.009372203786331199	0.0	1.7309493467875537e-08	0.0
ENSG00000171865	0.009372081718774418	0.0	1.7309493467875537e-08	0.0
ENSG00000115896	0.009371864284689582	0.0	1.7309493467875537e-08	0.0
ENSG00000235978	0.0093698749152779	0.0	1.7309493467875537e-08	0.0
ENSG00000198369	0.009369718528899996	0.0	1.7309493467875537e-08	0.0
ENSG00000169184	0.009367794584197238	0.0	1.7309493467875537e-08	0.0
ENSG00000105856	0.00936574433137666	0.0	1.7309493467875537e-08	0.0
ENSG00000137955	0.009361707177880155	0.0	1.7309493467875537e-08	0.0
ENSG00000256894	0.00935844487595938	0.0	1.7309493467875537e-08	0.0
ENSG00000075884	0.009356730975047908	0.0	1.7309493467875537e-08	0.0
ENSG00000141576	0.009355589621282244	0.0	1.7309493467875537e-08	0.0
ENSG00000198513	0.009354498798491928	0.0	1.7309493467875537e-08	0.0
ENSG00000109466	0.00935350425920775	0.0	1.7309493467875537e-08	0.0
ENSG00000184216	0.00935096433214774	0.0	1.7309493467875537e-08	0.0
ENSG00000064726	0.009349909917928853	0.0	1.7309493467875537e-08	0.0
ENSG00000204852	0.009346924442441024	0.0	1.7309493467875537e-08	0.0
ENSG00000122591	0.00934653968281296	0.0	1.7309493467875537e-08	0.0
ENSG00000177868	0.009345790740054316	0.0	1.7309493467875537e-08	0.0
ENSG00000171566	0.009345374698219359	0.0	1.7309493467875537e-08	0.0
ENSG00000136522	0.00934304740375381	0.0	1.7309493467875537e-08	0.0
ENSG00000112249	0.009343043187231092	0.0	1.7309493467875537e-08	0.0
ENSG00000164933	0.009342353286928375	0.0	1.7309493467875537e-08	0.0
ENSG00000149929	0.009341528230014884	0.0	1.7309493467875537e-08	0.0
ENSG00000109089	0.009339275891053496	0.0	1.7309493467875537e-08	0.0
ENSG00000105427	0.009338371566961828	0.0	1.7309493467875537e-08	0.0
ENSG00000237943	0.009338059925935276	0.0	1.7309493467875537e-08	0.0
ENSG00000087087	0.009337385808435242	0.0	1.7309493467875537e-08	0.0
ENSG00000060688	0.009327238459027706	0.0	1.7309493467875537e-08	0.0
ENSG00000161714	0.009326237804032276	0.0	1.7309493467875537e-08	0.0
ENSG00000171723	0.009325536533940746	0.0	1.7309493467875537e-08	0.0
ENSG00000231925	0.009323840704626721	0.0	1.7309493467875537e-08	0.0
ENSG00000163703	0.009322801086739442	0.0	1.7309493467875537e-08	0.0
ENSG00000248932	0.009318762946574034	0.0	1.7309493467875537e-08	0.0
ENSG00000130560	0.009318507571204221	0.0	1.7309493467875537e-08	0.0
ENSG00000141568	0.009318331537223223	0.0	1.7309493467875537e-08	0.0
ENSG00000149084	0.009314037629393883	0.0	1.7309493467875537e-08	0.0
ENSG00000163874	0.009311289446896248	0.0	1.7309493467875537e-08	0.0
ENSG00000101868	0.009309742799240076	0.0	1.7309493467875537e-08	0.0
ENSG00000065883	0.009308452419523768	0.0	1.7309493467875537e-08	0.0
ENSG00000110811	0.009308424999207634	0.0	1.7309493467875537e-08	0.0
ENSG00000154277	0.009305593177703023	0.0	1.7309493467875537e-08	0.0
ENSG00000144224	0.00930442791361775	0.0	1.7309493467875537e-08	0.0
ENSG00000159433	0.009302541981466494	0.0	1.7309493467875537e-08	0.0
ENSG00000114416	0.00930241686273224	0.0	1.7309493467875537e-08	0.0
ENSG00000163171	0.009301718611278943	0.0	1.7309493467875537e-08	0.0
ENSG00000118495	0.009301179852436971	0.0	1.7309493467875537e-08	0.0
ENSG00000204899	0.009300217634633092	0.0	1.7309493467875537e-08	0.0
ENSG00000213563	0.00929970002233509	0.0	1.7309493467875537e-08	0.0
ENSG00000131467	0.009299258415378441	0.0	1.7309493467875537e-08	0.0
ENSG00000246263	0.009298077179580047	0.0	1.7309493467875537e-08	0.0
ENSG00000148840	0.009296365535899255	0.0	1.7309493467875537e-08	0.0
ENSG00000074966	0.009295966124977172	0.0	1.7309493467875537e-08	0.0
ENSG00000174306	0.009294036030316333	0.0	1.7309493467875537e-08	0.0
ENSG00000136731	0.009289317476121165	0.0	1.7309493467875537e-08	0.0
ENSG00000139168	0.009287734489197416	0.0	1.7309493467875537e-08	0.0
ENSG00000142867	0.00928588448318848	0.0	1.7309493467875537e-08	0.0
ENSG00000180190	0.009285837744723014	0.0	1.7309493467875537e-08	0.0
ENSG00000188803	0.009281096007593678	0.0	1.7309493467875537e-08	0.0
ENSG00000172554	0.00927992207734714	0.0	1.7309493467875537e-08	0.0
ENSG00000205726	0.009279783765743885	0.0	1.7309493467875537e-08	0.0
ENSG00000164659	0.009278596590283494	0.0	1.7309493467875537e-08	0.0
ENSG00000131013	0.009274459428203888	0.0	1.7309493467875537e-08	0.0
ENSG00000135972	0.009273504065259739	0.0	1.7309493467875537e-08	0.0
ENSG00000114021	0.009272816433908152	0.0	1.7309493467875537e-08	0.0
ENSG00000105717	0.009272393359258502	0.0	1.7309493467875537e-08	0.0
ENSG00000115604	0.009272037380391278	0.0	1.7309493467875537e-08	0.0
ENSG00000076641	0.009271996250381337	0.0	1.7309493467875537e-08	0.0
ENSG00000260123	0.009266463301296334	0.0	1.7309493467875537e-08	0.0
ENSG00000146833	0.009266260869104044	0.0	1.7309493467875537e-08	0.0
ENSG00000150630	0.009263771771780772	0.0	1.7309493467875537e-08	0.0
ENSG00000023445	0.009262610883933027	0.0	1.7309493467875537e-08	0.0
ENSG00000247809	0.009261846628373866	0.0	1.7309493467875537e-08	0.0
ENSG00000183688	0.009261174420347035	0.0	1.7309493467875537e-08	0.0
ENSG00000112655	0.009260519218122692	0.0	1.7309493467875537e-08	0.0
ENSG00000028528	0.009258782122299613	0.0	1.7309493467875537e-08	0.0
ENSG00000131094	0.009257569475422242	0.0	1.7309493467875537e-08	0.0
ENSG00000181982	0.009255879911251576	0.0	1.7309493467875537e-08	0.0
ENSG00000169905	0.009253309016634717	0.0	1.7309493467875537e-08	0.0
ENSG00000089289	0.009252970610617672	0.0	1.7309493467875537e-08	0.0
ENSG00000174500	0.009250200134979118	0.0	1.7309493467875537e-08	0.0
ENSG00000031081	0.009248754664855799	0.0	1.7309493467875537e-08	0.0
ENSG00000130779	0.009248528246490731	0.0	1.7309493467875537e-08	0.0
ENSG00000198612	0.009248405805841183	0.0	1.7309493467875537e-08	0.0
ENSG00000064547	0.009245491163972918	0.0	1.7309493467875537e-08	0.0
ENSG00000185236	0.00924463806881996	0.0	1.7309493467875537e-08	0.0
ENSG00000196083	0.009244116455307703	0.0	1.7309493467875537e-08	0.0
ENSG00000204308	0.009241115419051843	0.0	1.7309493467875537e-08	0.0
ENSG00000135476	0.009240336821129182	0.0	1.7309493467875537e-08	0.0
ENSG00000164244	0.009240160500926197	0.0	1.7309493467875537e-08	0.0
ENSG00000167114	0.009237271155663146	0.0	1.7309493467875537e-08	0.0
ENSG00000132879	0.009236567463621809	0.0	1.7309493467875537e-08	0.0
ENSG00000214530	0.009235370693903	0.0	1.7309493467875537e-08	0.0
ENSG00000006468	0.009233563759750969	0.0	1.7309493467875537e-08	0.0
ENSG00000182263	0.009232727764301923	0.0	1.7309493467875537e-08	0.0
ENSG00000108830	0.009229651730368656	0.0	1.7309493467875537e-08	0.0
ENSG00000116539	0.009225296764168578	0.0	1.7309493467875537e-08	0.0
ENSG00000108622	0.009224731126749609	0.0	1.7309493467875537e-08	0.0
ENSG00000019995	0.009222506970892493	0.0	1.7309493467875537e-08	0.0
ENSG00000182118	0.009217664427732282	0.0	1.7309493467875537e-08	0.0
ENSG00000173171	0.009216962806484956	0.0	1.7309493467875537e-08	0.0
ENSG00000159674	0.009215900380774567	0.0	1.7309493467875537e-08	0.0
ENSG00000175267	0.009213934166882445	0.0	1.7309493467875537e-08	0.0
ENSG00000115216	0.009212571483406175	0.0	1.7309493467875537e-08	0.0
ENSG00000197837	0.009203020980684084	0.0	1.7309493467875537e-08	0.0
ENSG00000245164	0.009201760326044335	0.0	1.7309493467875537e-08	0.0
ENSG00000069998	0.009200616135048696	0.0	1.7309493467875537e-08	0.0
ENSG00000115207	0.009199134332284774	0.0	1.7309493467875537e-08	0.0
ENSG00000109016	0.009197139669259367	0.0	1.7309493467875537e-08	0.0
ENSG00000119446	0.0091963275910344	0.0	1.7309493467875537e-08	0.0
ENSG00000135480	0.009195092191365566	0.0	1.7309493467875537e-08	0.0
ENSG00000183023	0.00919329726361	0.0	1.7309493467875537e-08	0.0
ENSG00000261740	0.009193013054707157	0.0	1.7309493467875537e-08	0.0
ENSG00000102572	0.009192032360456041	0.0	1.7309493467875537e-08	0.0
ENSG00000156467	0.009189959048293903	0.0	1.7309493467875537e-08	0.0
ENSG00000105656	0.009186632800478281	0.0	1.7309493467875537e-08	0.0
ENSG00000168546	0.00918441432766463	0.0	1.7309493467875537e-08	0.0
ENSG00000116133	0.009183371397735552	0.0	1.7309493467875537e-08	0.0
ENSG00000135838	0.009180751857080158	0.0	1.7309493467875537e-08	0.0
ENSG00000259768	0.00917954401054048	0.0	1.7309493467875537e-08	0.0
ENSG00000253304	0.00917557640487057	0.0	1.7309493467875537e-08	0.0
ENSG00000112559	0.0091736354504417	0.0	1.7309493467875537e-08	0.0
ENSG00000214517	0.009173536206497801	0.0	1.7309493467875537e-08	0.0
ENSG00000120675	0.00917270424141932	0.0	1.7309493467875537e-08	0.0
ENSG00000175701	0.00916787158476858	0.0	1.7309493467875537e-08	0.0
ENSG00000186185	0.009166247860476158	0.0	1.7309493467875537e-08	0.0
ENSG00000066827	0.009161188231649128	0.0	1.7309493467875537e-08	0.0
ENSG00000164023	0.009160839745575456	0.0	1.7309493467875537e-08	0.0
ENSG00000011304	0.009160800277169782	0.0	1.7309493467875537e-08	0.0
ENSG00000251301	0.009160402783839658	0.0	1.7309493467875537e-08	0.0
ENSG00000261373	0.009159430776188802	0.0	1.7309493467875537e-08	0.0
ENSG00000164300	0.009158765772383308	0.0	1.7309493467875537e-08	0.0
ENSG00000157782	0.009157841229914209	0.0	1.7309493467875537e-08	0.0
ENSG00000183723	0.009157609575143773	0.0	1.7309493467875537e-08	0.0
ENSG00000116209	0.009157214586710082	0.0	1.7309493467875537e-08	0.0
ENSG00000113319	0.009157192918824138	0.0	1.7309493467875537e-08	0.0
ENSG00000228474	0.00915713505686936	0.0	1.7309493467875537e-08	0.0
ENSG00000078018	0.00915527618278903	0.0	1.7309493467875537e-08	0.0
ENSG00000140263	0.009155035754596396	0.0	1.7309493467875537e-08	0.0
ENSG00000131037	0.00915471808346263	0.0	1.7309493467875537e-08	0.0
ENSG00000184601	0.009154498054483208	0.0	1.7309493467875537e-08	0.0
ENSG00000175606	0.00915300561981717	0.0	1.7309493467875537e-08	0.0
ENSG00000005243	0.009152425735162416	0.0	1.7309493467875537e-08	0.0
ENSG00000102401	0.009151607969756585	0.0	1.7309493467875537e-08	0.0
ENSG00000131148	0.009151103074448629	0.0	1.7309493467875537e-08	0.0
ENSG00000169188	0.009150501990083918	0.0	1.7309493467875537e-08	0.0
ENSG00000159259	0.009148843551544796	0.0	1.7309493467875537e-08	0.0
ENSG00000137496	0.009147014432559763	0.0	1.7309493467875537e-08	0.0
ENSG00000148824	0.009146621997730673	0.0	1.7309493467875537e-08	0.0
ENSG00000184076	0.009145339114777272	0.0	1.7309493467875537e-08	0.0
ENSG00000204681	0.009144322101463067	0.0	1.7309493467875537e-08	0.0
ENSG00000057757	0.00914297805438062	0.0	1.7309493467875537e-08	0.0
ENSG00000108797	0.009142722824331881	0.0	1.7309493467875537e-08	0.0
ENSG00000178038	0.009140467848398129	0.0	1.7309493467875537e-08	0.0
ENSG00000169118	0.009139758102654817	0.0	1.7309493467875537e-08	0.0
ENSG00000136108	0.009138894254527727	0.0	1.7309493467875537e-08	0.0
ENSG00000049769	0.009137646128288213	0.0	1.7309493467875537e-08	0.0
ENSG00000102034	0.009137433423293583	0.0	1.7309493467875537e-08	0.0
ENSG00000090054	0.009137411901911766	0.0	1.7309493467875537e-08	0.0
ENSG00000080802	0.009135785096732227	0.0	1.7309493467875537e-08	0.0
ENSG00000104714	0.00913521833596239	0.0	1.7309493467875537e-08	0.0
ENSG00000184867	0.009133272746762589	0.0	1.7309493467875537e-08	0.0
ENSG00000125878	0.009131147347189974	0.0	1.7309493467875537e-08	0.0
ENSG00000019991	0.009124128741276757	0.0	1.7309493467875537e-08	0.0
ENSG00000103994	0.00912389595715753	0.0	1.7309493467875537e-08	0.0
ENSG00000149451	0.009120861817922423	0.0	1.7309493467875537e-08	0.0
ENSG00000155508	0.009120783282711533	0.0	1.7309493467875537e-08	0.0
ENSG00000130589	0.009116113802293995	0.0	1.7309493467875537e-08	0.0
ENSG00000184887	0.00911540619863485	0.0	1.7309493467875537e-08	0.0
ENSG00000111142	0.009115367659630601	0.0	1.7309493467875537e-08	0.0
ENSG00000099904	0.00911436475015724	0.0	1.7309493467875537e-08	0.0
ENSG00000106789	0.009113938683007906	0.0	1.7309493467875537e-08	0.0
ENSG00000164105	0.00911279161753948	0.0	1.7309493467875537e-08	0.0
ENSG00000152556	0.009111100693028099	0.0	1.7309493467875537e-08	0.0
ENSG00000118855	0.009110089972532176	0.0	1.7309493467875537e-08	0.0
ENSG00000213859	0.009109641094879595	0.0	1.7309493467875537e-08	0.0
ENSG00000164077	0.009109337321842617	0.0	1.7309493467875537e-08	0.0
ENSG00000136213	0.009106767507106523	0.0	1.7309493467875537e-08	0.0
ENSG00000148331	0.009105860836779538	0.0	1.7309493467875537e-08	0.0
ENSG00000137207	0.009105240720525055	0.0	1.7309493467875537e-08	0.0
ENSG00000249915	0.009100540008550434	0.0	1.7309493467875537e-08	0.0
ENSG00000169218	0.009099815324705806	0.0	1.7309493467875537e-08	0.0
ENSG00000129355	0.009099666911474187	0.0	1.7309493467875537e-08	0.0
ENSG00000115252	0.009099491814252146	0.0	1.7309493467875537e-08	0.0
ENSG00000110013	0.009099093588869624	0.0	1.7309493467875537e-08	0.0
ENSG00000112029	0.009097065920233233	0.0	1.7309493467875537e-08	0.0
ENSG00000124733	0.009093357391479658	0.0	1.7309493467875537e-08	0.0
ENSG00000203706	0.009093094993961768	0.0	1.7309493467875537e-08	0.0
ENSG00000177338	0.009090663956237111	0.0	1.7309493467875537e-08	0.0
ENSG00000264618	0.009090663956237111	0.0	1.7309493467875537e-08	0.0
ENSG00000101938	0.009090035500041454	0.0	1.7309493467875537e-08	0.0
ENSG00000139194	0.009089008283071917	0.0	1.7309493467875537e-08	0.0
ENSG00000127554	0.009084919041367823	0.0	1.7309493467875537e-08	0.0
ENSG00000001084	0.009082214990298732	0.0	1.7309493467875537e-08	0.0
ENSG00000276850	0.009081955242547976	0.0	1.7309493467875537e-08	0.0
ENSG00000124177	0.009079694654621846	0.0	1.7309493467875537e-08	0.0
ENSG00000115041	0.009076390888372596	0.0	1.7309493467875537e-08	0.0
ENSG00000085433	0.009075911943857488	0.0	1.7309493467875537e-08	0.0
ENSG00000152782	0.009075849765439873	0.0	1.7309493467875537e-08	0.0
ENSG00000101751	0.009075577361274578	0.0	1.7309493467875537e-08	0.0
ENSG00000151176	0.009073263413531546	0.0	1.7309493467875537e-08	0.0
ENSG00000237493	0.009071074676783027	0.0	1.7309493467875537e-08	0.0
ENSG00000231073	0.009069001359042853	0.0	1.7309493467875537e-08	0.0
ENSG00000163938	0.009066274349049299	0.0	1.7309493467875537e-08	0.0
ENSG00000120071	0.009065952449889692	0.0	1.7309493467875537e-08	0.0
ENSG00000048405	0.009064439719925503	0.0	1.7309493467875537e-08	0.0
ENSG00000138075	0.009064129300173676	0.0	1.7309493467875537e-08	0.0
ENSG00000087053	0.009062831152040247	0.0	1.7309493467875537e-08	0.0
ENSG00000178074	0.009061479727067605	0.0	1.7309493467875537e-08	0.0
ENSG00000137266	0.009060750885256345	0.0	1.7309493467875537e-08	0.0
ENSG00000231169	0.009058876666809226	0.0	1.7309493467875537e-08	0.0
ENSG00000113083	0.009056291606436334	0.0	1.7309493467875537e-08	0.0
ENSG00000279917	0.00905563339480886	0.0	1.7309493467875537e-08	0.0
ENSG00000112667	0.009055240783901155	0.0	1.7309493467875537e-08	0.0
ENSG00000113441	0.009054919833128795	0.0	1.7309493467875537e-08	0.0
ENSG00000112234	0.009054478365956796	0.0	1.7309493467875537e-08	0.0
ENSG00000114200	0.00905233136889364	0.0	1.7309493467875537e-08	0.0
ENSG00000137936	0.009051282316782237	0.0	1.7309493467875537e-08	0.0
ENSG00000233766	0.00905069884049199	0.0	1.7309493467875537e-08	0.0
ENSG00000258947	0.009045635638511976	0.0	1.7309493467875537e-08	0.0
ENSG00000135655	0.009042095740215675	0.0	1.7309493467875537e-08	0.0
ENSG00000008283	0.009041444946604704	0.0	1.7309493467875537e-08	0.0
ENSG00000172932	0.00904104072816061	0.0	1.7309493467875537e-08	0.0
ENSG00000278540	0.009039840240907699	0.0	1.7309493467875537e-08	0.0
ENSG00000184828	0.009039551598587733	0.0	1.7309493467875537e-08	0.0
ENSG00000147536	0.009036434161434468	0.0	1.7309493467875537e-08	0.0
ENSG00000076344	0.009036070447786681	0.0	1.7309493467875537e-08	0.0
ENSG00000259802	0.009035515691798595	0.0	1.7309493467875537e-08	0.0
ENSG00000165966	0.009033822340509989	0.0	1.7309493467875537e-08	0.0
ENSG00000107874	0.009032390347036925	0.0	1.7309493467875537e-08	0.0
ENSG00000126106	0.009031964982995033	0.0	1.7309493467875537e-08	0.0
ENSG00000130755	0.00903155418067601	0.0	1.7309493467875537e-08	0.0
ENSG00000146070	0.009031197843260601	0.0	1.7309493467875537e-08	0.0
ENSG00000155959	0.009029687967414778	0.0	1.7309493467875537e-08	0.0
ENSG00000150768	0.009027516049704035	0.0	1.7309493467875537e-08	0.0
ENSG00000159202	0.009023132935475351	0.0	1.7309493467875537e-08	0.0
ENSG00000167112	0.009023091347626817	0.0	1.7309493467875537e-08	0.0
ENSG00000182196	0.009022296322222621	0.0	1.7309493467875537e-08	0.0
ENSG00000212127	0.009022191176936107	0.0	1.7309493467875537e-08	0.0
ENSG00000166736	0.009021818985703653	0.0	1.7309493467875537e-08	0.0
ENSG00000147471	0.009021069491276486	0.0	1.7309493467875537e-08	0.0
ENSG00000100796	0.009019622259743074	0.0	1.7309493467875537e-08	0.0
ENSG00000213047	0.009018256336428816	0.0	1.7309493467875537e-08	0.0
ENSG00000136044	0.009017257444207531	0.0	1.7309493467875537e-08	0.0
ENSG00000111596	0.009014675347851294	0.0	1.7309493467875537e-08	0.0
ENSG00000123600	0.009014306295594363	0.0	1.7309493467875537e-08	0.0
ENSG00000243264	0.0090139806860086	0.0	1.7309493467875537e-08	0.0
ENSG00000163322	0.009012148621141837	0.0	1.7309493467875537e-08	0.0
ENSG00000103249	0.009011630602056595	0.0	1.7309493467875537e-08	0.0
ENSG00000068489	0.009010507712062093	0.0	1.7309493467875537e-08	0.0
ENSG00000187566	0.00900746908747509	0.0	1.7309493467875537e-08	0.0
ENSG00000184863	0.009007251337805678	0.0	1.7309493467875537e-08	0.0
ENSG00000109436	0.009005005689132177	0.0	1.7309493467875537e-08	0.0
ENSG00000138413	0.009004917381180448	0.0	1.7309493467875537e-08	0.0
ENSG00000100335	0.00900123672036432	0.0	1.7309493467875537e-08	0.0
ENSG00000115993	0.009000539387089834	0.0	1.7309493467875537e-08	0.0
ENSG00000106993	0.008998996064991379	0.0	1.7309493467875537e-08	0.0
ENSG00000272888	0.008998643260177075	0.0	1.7309493467875537e-08	0.0
ENSG00000075914	0.008997789515603911	0.0	1.7309493467875537e-08	0.0
ENSG00000107140	0.008994850943155875	0.0	1.7309493467875537e-08	0.0
ENSG00000276368	0.008992744681614848	0.0	1.7309493467875537e-08	0.0
ENSG00000168040	0.00898788855808824	0.0	1.7309493467875537e-08	0.0
ENSG00000141456	0.00898648885612562	0.0	1.7309493467875537e-08	0.0
ENSG00000005187	0.008986353503851017	0.0	1.7309493467875537e-08	0.0
ENSG00000167987	0.008983497596114987	0.0	1.7309493467875537e-08	0.0
ENSG00000156299	0.008980246697234387	0.0	1.7309493467875537e-08	0.0
ENSG00000181690	0.008978757876426895	0.0	1.7309493467875537e-08	0.0
ENSG00000114026	0.008977745544517645	0.0	1.7309493467875537e-08	0.0
ENSG00000165650	0.008975232929381863	0.0	1.7309493467875537e-08	0.0
ENSG00000235298	0.008974252618951569	0.0	1.7309493467875537e-08	0.0
ENSG00000241553	0.008974236444562737	0.0	1.7309493467875537e-08	0.0
ENSG00000150316	0.008973542952910465	0.0	1.7309493467875537e-08	0.0
ENSG00000176108	0.008970727199559176	0.0	1.7309493467875537e-08	0.0
ENSG00000131242	0.00896940150408441	0.0	1.7309493467875537e-08	0.0
ENSG00000131788	0.008968486293062834	0.0	1.7309493467875537e-08	0.0
ENSG00000139835	0.008968424231546096	0.0	1.7309493467875537e-08	0.0
ENSG00000130733	0.008967859978143955	0.0	1.7309493467875537e-08	0.0
ENSG00000139793	0.00896260031999114	0.0	1.7309493467875537e-08	0.0
ENSG00000025770	0.008961584543870112	0.0	1.7309493467875537e-08	0.0
ENSG00000141524	0.008960998271501805	0.0	1.7309493467875537e-08	0.0
ENSG00000163221	0.008959719802908293	0.0	1.7309493467875537e-08	0.0
ENSG00000073008	0.008958373286176368	0.0	1.7309493467875537e-08	0.0
ENSG00000197150	0.00895504751972058	0.0	1.7309493467875537e-08	0.0
ENSG00000187288	0.008953192794932237	0.0	1.7309493467875537e-08	0.0
ENSG00000238142	0.00894972785869562	0.0	1.7309493467875537e-08	0.0
ENSG00000049246	0.00894953783527468	0.0	1.7309493467875537e-08	0.0
ENSG00000134259	0.00894933381439756	0.0	1.7309493467875537e-08	0.0
ENSG00000104611	0.008949308241521419	0.0	1.7309493467875537e-08	0.0
ENSG00000244459	0.008947955321880377	0.0	1.7309493467875537e-08	0.0
ENSG00000235098	0.008947560446974062	0.0	1.7309493467875537e-08	0.0
ENSG00000162825	0.008946760253976855	0.0	1.7309493467875537e-08	0.0
ENSG00000104915	0.008944501576974176	0.0	1.7309493467875537e-08	0.0
ENSG00000077092	0.008941018513018364	0.0	1.7309493467875537e-08	0.0
ENSG00000141198	0.008935853397332771	0.0	1.7309493467875537e-08	0.0
ENSG00000187474	0.008934573488427614	0.0	1.7309493467875537e-08	0.0
ENSG00000140350	0.008933713514959465	0.0	1.7309493467875537e-08	0.0
ENSG00000134014	0.008928058816980042	0.0	1.7309493467875537e-08	0.0
ENSG00000116455	0.008923822145878234	0.0	1.7309493467875537e-08	0.0
ENSG00000244187	0.00892332317015046	0.0	1.7309493467875537e-08	0.0
ENSG00000174738	0.008920222010473712	0.0	1.7309493467875537e-08	0.0
ENSG00000131051	0.008917588530426249	0.0	1.7309493467875537e-08	0.0
ENSG00000185507	0.008912089023153137	0.0	1.7309493467875537e-08	0.0
ENSG00000163599	0.0089099330373702	0.0	1.7309493467875537e-08	0.0
ENSG00000172922	0.00890985931096628	0.0	1.7309493467875537e-08	0.0
ENSG00000075292	0.008908578546422085	0.0	1.7309493467875537e-08	0.0
ENSG00000149313	0.008907053505949341	0.0	1.7309493467875537e-08	0.0
ENSG00000134460	0.008905634932497037	0.0	1.7309493467875537e-08	0.0
ENSG00000182853	0.00890562696164821	0.0	1.7309493467875537e-08	0.0
ENSG00000168405	0.008904899493916367	0.0	1.7309493467875537e-08	0.0
ENSG00000151414	0.008904704256135853	0.0	1.7309493467875537e-08	0.0
ENSG00000273272	0.008901472143281896	0.0	1.7309493467875537e-08	0.0
ENSG00000182973	0.008899953276055686	0.0	1.7309493467875537e-08	0.0
ENSG00000170745	0.008899271725511132	0.0	1.7309493467875537e-08	0.0
ENSG00000100764	0.0088991917933297	0.0	1.7309493467875537e-08	0.0
ENSG00000172469	0.008897831382295725	0.0	1.7309493467875537e-08	0.0
