source	target	count
effector CD4-positive, alpha-beta T cell	regulatory T cell	8
effector CD4-positive, alpha-beta T cell	stromal cell	46
effector CD4-positive, alpha-beta T cell	type I NK T cell	10
effector CD8-positive, alpha-beta T cell	B cell	26
effector CD8-positive, alpha-beta T cell	CD141-positive myeloid dendritic cell	23
effector CD8-positive, alpha-beta T cell	CD1c-positive myeloid dendritic cell	24
effector CD8-positive, alpha-beta T cell	T cell	24
effector CD8-positive, alpha-beta T cell	classical monocyte	13
effector CD8-positive, alpha-beta T cell	effector CD4-positive, alpha-beta T cell	15
effector CD8-positive, alpha-beta T cell	endothelial cell	45
effector CD8-positive, alpha-beta T cell	erythrocyte	3
effector CD8-positive, alpha-beta T cell	hematopoietic stem cell	14
effector CD8-positive, alpha-beta T cell	innate lymphoid cell	14
effector CD8-positive, alpha-beta T cell	intermediate monocyte	18
effector CD8-positive, alpha-beta T cell	macrophage	39
effector CD8-positive, alpha-beta T cell	mast cell	5
effector CD8-positive, alpha-beta T cell	mature NK T cell	14
effector CD8-positive, alpha-beta T cell	mature conventional dendritic cell	21
effector CD8-positive, alpha-beta T cell	neutrophil	11
effector CD8-positive, alpha-beta T cell	non-classical monocyte	12
effector CD8-positive, alpha-beta T cell	plasma cell	13
effector CD8-positive, alpha-beta T cell	regulatory T cell	15
effector CD8-positive, alpha-beta T cell	stromal cell	55
effector CD8-positive, alpha-beta T cell	type I NK T cell	10
endothelial cell	B cell	57
endothelial cell	CD141-positive myeloid dendritic cell	62
endothelial cell	CD1c-positive myeloid dendritic cell	73
endothelial cell	T cell	58
endothelial cell	classical monocyte	67
endothelial cell	effector CD4-positive, alpha-beta T cell	36
endothelial cell	effector CD8-positive, alpha-beta T cell	44
endothelial cell	erythrocyte	13
endothelial cell	hematopoietic stem cell	26
endothelial cell	innate lymphoid cell	40
endothelial cell	intermediate monocyte	79
endothelial cell	macrophage	128
endothelial cell	mast cell	16
endothelial cell	mature NK T cell	35
endothelial cell	mature conventional dendritic cell	53
endothelial cell	neutrophil	36
endothelial cell	non-classical monocyte	42
endothelial cell	plasma cell	27
endothelial cell	regulatory T cell	37
endothelial cell	stromal cell	130
endothelial cell	type I NK T cell	34
erythrocyte	B cell	7
erythrocyte	CD141-positive myeloid dendritic cell	7
erythrocyte	CD1c-positive myeloid dendritic cell	8
erythrocyte	T cell	3
erythrocyte	classical monocyte	6
erythrocyte	effector CD4-positive, alpha-beta T cell	4
erythrocyte	effector CD8-positive, alpha-beta T cell	2
erythrocyte	endothelial cell	7
erythrocyte	hematopoietic stem cell	3
erythrocyte	innate lymphoid cell	4
erythrocyte	intermediate monocyte	8
erythrocyte	macrophage	9
erythrocyte	mast cell	3
erythrocyte	mature NK T cell	3
erythrocyte	mature conventional dendritic cell	8
erythrocyte	neutrophil	2
erythrocyte	non-classical monocyte	4
erythrocyte	plasma cell	8
erythrocyte	regulatory T cell	3
erythrocyte	stromal cell	5
erythrocyte	type I NK T cell	4
hematopoietic stem cell	B cell	10
hematopoietic stem cell	CD141-positive myeloid dendritic cell	15
hematopoietic stem cell	CD1c-positive myeloid dendritic cell	18
hematopoietic stem cell	T cell	11
hematopoietic stem cell	classical monocyte	11
hematopoietic stem cell	effector CD4-positive, alpha-beta T cell	13
hematopoietic stem cell	effector CD8-positive, alpha-beta T cell	6
hematopoietic stem cell	endothelial cell	33
hematopoietic stem cell	erythrocyte	2
hematopoietic stem cell	innate lymphoid cell	14
hematopoietic stem cell	intermediate monocyte	18
hematopoietic stem cell	macrophage	27
hematopoietic stem cell	mast cell	5
hematopoietic stem cell	mature NK T cell	7
hematopoietic stem cell	mature conventional dendritic cell	11
hematopoietic stem cell	neutrophil	4
hematopoietic stem cell	non-classical monocyte	4
hematopoietic stem cell	plasma cell	9
hematopoietic stem cell	regulatory T cell	10
hematopoietic stem cell	stromal cell	31
hematopoietic stem cell	type I NK T cell	9
innate lymphoid cell	B cell	37
innate lymphoid cell	CD141-positive myeloid dendritic cell	28
innate lymphoid cell	CD1c-positive myeloid dendritic cell	29
innate lymphoid cell	T cell	29
innate lymphoid cell	classical monocyte	20
innate lymphoid cell	effector CD4-positive, alpha-beta T cell	19
innate lymphoid cell	effector CD8-positive, alpha-beta T cell	21
innate lymphoid cell	endothelial cell	62
innate lymphoid cell	erythrocyte	5
innate lymphoid cell	hematopoietic stem cell	16
innate lymphoid cell	intermediate monocyte	25
innate lymphoid cell	macrophage	50
innate lymphoid cell	mast cell	11
innate lymphoid cell	mature NK T cell	17
innate lymphoid cell	mature conventional dendritic cell	22
innate lymphoid cell	neutrophil	15
innate lymphoid cell	non-classical monocyte	14
innate lymphoid cell	plasma cell	10
innate lymphoid cell	regulatory T cell	14
innate lymphoid cell	stromal cell	56
innate lymphoid cell	type I NK T cell	17
intermediate monocyte	B cell	24
intermediate monocyte	CD141-positive myeloid dendritic cell	22
intermediate monocyte	CD1c-positive myeloid dendritic cell	39
intermediate monocyte	T cell	19
intermediate monocyte	classical monocyte	40
intermediate monocyte	effector CD4-positive, alpha-beta T cell	9
intermediate monocyte	effector CD8-positive, alpha-beta T cell	18
intermediate monocyte	endothelial cell	47
intermediate monocyte	erythrocyte	7
intermediate monocyte	hematopoietic stem cell	9
intermediate monocyte	innate lymphoid cell	20
intermediate monocyte	macrophage	59
intermediate monocyte	mast cell	10
intermediate monocyte	mature NK T cell	14
intermediate monocyte	mature conventional dendritic cell	21
intermediate monocyte	neutrophil	19
intermediate monocyte	non-classical monocyte	25
intermediate monocyte	plasma cell	28
intermediate monocyte	regulatory T cell	12
intermediate monocyte	stromal cell	39
intermediate monocyte	type I NK T cell	14
macrophage	B cell	45
macrophage	CD141-positive myeloid dendritic cell	49
macrophage	CD1c-positive myeloid dendritic cell	59
macrophage	T cell	41
macrophage	classical monocyte	60
macrophage	effector CD4-positive, alpha-beta T cell	29
macrophage	effector CD8-positive, alpha-beta T cell	41
macrophage	endothelial cell	108
macrophage	erythrocyte	13
macrophage	hematopoietic stem cell	17
macrophage	innate lymphoid cell	32
macrophage	intermediate monocyte	64
macrophage	mast cell	15
macrophage	mature NK T cell	32
macrophage	mature conventional dendritic cell	43
macrophage	neutrophil	26
macrophage	non-classical monocyte	31
macrophage	plasma cell	40
macrophage	regulatory T cell	30
macrophage	stromal cell	99
macrophage	type I NK T cell	29
mast cell	B cell	5
mast cell	CD141-positive myeloid dendritic cell	14
mast cell	CD1c-positive myeloid dendritic cell	17
mast cell	T cell	4
mast cell	classical monocyte	12
mast cell	effector CD4-positive, alpha-beta T cell	5
mast cell	effector CD8-positive, alpha-beta T cell	3
mast cell	endothelial cell	13
mast cell	hematopoietic stem cell	3
mast cell	innate lymphoid cell	9
mast cell	intermediate monocyte	16
mast cell	macrophage	18
mast cell	mature NK T cell	7
mast cell	mature conventional dendritic cell	12
mast cell	neutrophil	3
mast cell	non-classical monocyte	7
mast cell	plasma cell	5
mast cell	regulatory T cell	4
mast cell	stromal cell	9
mast cell	type I NK T cell	5
mature NK T cell	B cell	26
mature NK T cell	CD141-positive myeloid dendritic cell	19
mature NK T cell	CD1c-positive myeloid dendritic cell	19
mature NK T cell	T cell	17
mature NK T cell	classical monocyte	14
mature NK T cell	effector CD4-positive, alpha-beta T cell	13
mature NK T cell	effector CD8-positive, alpha-beta T cell	9
mature NK T cell	endothelial cell	41
mature NK T cell	erythrocyte	1
mature NK T cell	hematopoietic stem cell	7
mature NK T cell	innate lymphoid cell	13
mature NK T cell	intermediate monocyte	18
mature NK T cell	macrophage	33
mature NK T cell	mast cell	4
mature NK T cell	mature conventional dendritic cell	16
mature NK T cell	neutrophil	9
mature NK T cell	non-classical monocyte	8
mature NK T cell	plasma cell	12
mature NK T cell	regulatory T cell	12
mature NK T cell	stromal cell	35
mature NK T cell	type I NK T cell	10
mature conventional dendritic cell	B cell	24
mature conventional dendritic cell	CD141-positive myeloid dendritic cell	23
mature conventional dendritic cell	CD1c-positive myeloid dendritic cell	31
mature conventional dendritic cell	T cell	20
mature conventional dendritic cell	classical monocyte	27
mature conventional dendritic cell	effector CD4-positive, alpha-beta T cell	18
mature conventional dendritic cell	effector CD8-positive, alpha-beta T cell	11
mature conventional dendritic cell	endothelial cell	49
mature conventional dendritic cell	erythrocyte	5
mature conventional dendritic cell	hematopoietic stem cell	9
mature conventional dendritic cell	innate lymphoid cell	16
mature conventional dendritic cell	intermediate monocyte	25
mature conventional dendritic cell	macrophage	49
mature conventional dendritic cell	mast cell	6
mature conventional dendritic cell	mature NK T cell	12
mature conventional dendritic cell	neutrophil	12
mature conventional dendritic cell	non-classical monocyte	17
mature conventional dendritic cell	plasma cell	18
mature conventional dendritic cell	regulatory T cell	15
mature conventional dendritic cell	stromal cell	48
mature conventional dendritic cell	type I NK T cell	12
neutrophil	B cell	8
neutrophil	CD141-positive myeloid dendritic cell	17
neutrophil	CD1c-positive myeloid dendritic cell	22
neutrophil	T cell	7
neutrophil	classical monocyte	18
neutrophil	effector CD4-positive, alpha-beta T cell	6
neutrophil	effector CD8-positive, alpha-beta T cell	4
neutrophil	endothelial cell	22
neutrophil	erythrocyte	2
neutrophil	hematopoietic stem cell	5
neutrophil	innate lymphoid cell	8
neutrophil	intermediate monocyte	20
neutrophil	macrophage	28
neutrophil	mast cell	6
neutrophil	mature NK T cell	6
neutrophil	mature conventional dendritic cell	13
neutrophil	non-classical monocyte	7
neutrophil	plasma cell	9
neutrophil	regulatory T cell	3
neutrophil	stromal cell	12
neutrophil	type I NK T cell	6
non-classical monocyte	B cell	9
non-classical monocyte	CD141-positive myeloid dendritic cell	14
non-classical monocyte	CD1c-positive myeloid dendritic cell	24
non-classical monocyte	T cell	6
non-classical monocyte	classical monocyte	28
non-classical monocyte	effector CD4-positive, alpha-beta T cell	5
non-classical monocyte	effector CD8-positive, alpha-beta T cell	9
non-classical monocyte	endothelial cell	30
non-classical monocyte	erythrocyte	4
non-classical monocyte	hematopoietic stem cell	5
non-classical monocyte	innate lymphoid cell	9
non-classical monocyte	intermediate monocyte	27
non-classical monocyte	macrophage	37
non-classical monocyte	mast cell	6
non-classical monocyte	mature NK T cell	8
non-classical monocyte	mature conventional dendritic cell	13
non-classical monocyte	neutrophil	14
non-classical monocyte	plasma cell	12
non-classical monocyte	regulatory T cell	5
non-classical monocyte	stromal cell	19
non-classical monocyte	type I NK T cell	6
plasma cell	B cell	21
plasma cell	CD141-positive myeloid dendritic cell	33
plasma cell	CD1c-positive myeloid dendritic cell	25
plasma cell	T cell	20
plasma cell	classical monocyte	14
plasma cell	effector CD4-positive, alpha-beta T cell	18
plasma cell	effector CD8-positive, alpha-beta T cell	20
plasma cell	endothelial cell	57
plasma cell	erythrocyte	3
plasma cell	hematopoietic stem cell	11
plasma cell	innate lymphoid cell	18
plasma cell	intermediate monocyte	26
plasma cell	macrophage	48
plasma cell	mast cell	8
plasma cell	mature NK T cell	17
plasma cell	mature conventional dendritic cell	25
plasma cell	neutrophil	8
plasma cell	non-classical monocyte	7
plasma cell	regulatory T cell	16
plasma cell	stromal cell	63
plasma cell	type I NK T cell	16
regulatory T cell	B cell	16
regulatory T cell	CD141-positive myeloid dendritic cell	17
regulatory T cell	CD1c-positive myeloid dendritic cell	21
regulatory T cell	T cell	11
regulatory T cell	classical monocyte	19
